,_unit_id,_golden,_trusted_judgments,violence,violence_confidence,violence_gold,protest,protest_confidence,protest_gold,id,text,created_at
899,1285877367,False,3,,,,0,1.0,,342769610812166000,"@justinbieber Please come back again to Turkey, Turkish Beliebers love you Justin #ComeBackToTurkeyJB -3",Thu Jun 06 22:26:58 +0000 2013
900,1285877369,False,3,,0.0,,0,0.6667,,341234082400838000,RT @UmitPehlivan: @rodrikdani: Erdogan calls Twitter a menace says social media R society's chief menace. Give the man a rope... @magali,Sun Jun 02 16:45:19 +0000 2013
901,1285877370,False,3,,0.0,,0,0.6667,,345124864576877000,"Poll: Turkish Prime Minister Erdogan still enjoys high approval ratings, except in Istanbul http://t.co/UDt8dWsk9r via @Max_Fisher",Thu Jun 13 10:25:54 +0000 2013
902,1285877371,False,3,,,,0,1.0,,344569752678699000,Turkey Gear http://t.co/5OeQU5KUaq RT @SportsmansLife,Tue Jun 11 21:40:05 +0000 2013
903,1285877372,False,3,,,,0,1.0,,341626782929265000,@manxmidge @paulmasonnews People are pretty much screwed in Turkey right now Thanks to the Islamist dictator,Mon Jun 03 18:45:46 +0000 2013
904,1285877373,False,3,,,,0,1.0,,342430695051887000,"we see prime minister of turkey pict now, Can you imagine in his hand is water? Or ""teh botol sosro""?
#keteladanan http://t.co/XHDPBb8oMn",Thu Jun 06 00:00:14 +0000 2013
905,1285877374,False,3,,,,0,1.0,,344385260433326000,"RT @AleppineWarrior: 2 days ago my uncle (dad's older brother) suffered a heart attack, and was immediately taken to a hospital in Turkey v",Tue Jun 11 09:26:59 +0000 2013
906,1285877375,False,3,,,,0,1.0,,346320204302791000,RT @jenanmoussa: EXCLUSIVE: 1st pics of secret arms shipments from #Libya via #Turkey to #Syria opposition. Watch my story @akhbar ,Sun Jun 16 17:35:45 +0000 2013
907,1285877376,False,3,,,,0,1.0,,348434220068250000,Need turkey u20's tonight for 70,Sat Jun 22 13:36:06 +0000 2013
908,1285877377,False,3,1.0,1.0,,1,1.0,,346105608866513000,"RT @arwaCNN: police used tear gas &amp; water canons 2 disperse crowd trying 2 walk across bridge &amp;now #gezipark clean up underway, most tents ",Sun Jun 16 03:23:02 +0000 2013
909,1285877378,False,3,,0.0,,0,0.6667,,344204758535516000,"RT @EconBizFin: Recep Tayyip Erdogan should heed Turkeys street protesters, not dismiss them http://t.co/dsOFVWZYhC",Mon Jun 10 21:29:44 +0000 2013
910,1285877379,False,3,,0.0,,0,0.6656,,340539380601082000,@anadoluagency: Police intervene in Taksim sit-in protest http://t.co/j8Vb32T1QB ONE WOMAN???,Fri May 31 18:44:49 +0000 2013
911,1285877380,False,3,0.0,1.0,,1,1.0,,341569300974420000,RT @zeynepdoruk: Urgent petition pressuring Erdoan to stop the crackdown and the destruction of Gezi park. Join me #occupygezi http://t.co,Mon Jun 03 14:57:22 +0000 2013
912,1285877381,False,3,0.0,1.0,,1,1.0,,346044899872883000,RT @vallie: Amazing aerial view of thousands marching on the highway in Istanbul. #OccupyGezi http://t.co/M9QCCvQ6AO via @soit_goes,Sat Jun 15 23:21:47 +0000 2013
913,1285877382,False,3,,,,0,1.0,,349392139374957000,"RT @taran_adarsh: #Barfi too has found acceptance in Turkey, having completed 6 weekends there. Total: $ 78,667 [Rs. 46.95 lacs].",Tue Jun 25 05:02:32 +0000 2013
914,1285877383,False,3,,,,0,1.0,,341706073247453000,"Dinner(turkey burger with onion hamburger bun) at it avocados ,tomatoes and Spanish...Mmmmm good http://t.co/E9sHVG3IzH",Tue Jun 04 00:00:51 +0000 2013
915,1285877384,False,3,0.0,1.0,,1,1.0,,346112775447261000,Turkish union federation to call general strike after police raid http://t.co/qWze35nVf6 #Turkey #OccupyGezi #OWS #Occupy #GeneralStrike,Sun Jun 16 03:51:30 +0000 2013
916,1285877385,False,3,1.0,0.6667,,1,1.0,,346234318831616000,Gov. of Istanbul @valimutlu: denies reports that water cannons spraying water mixed with chemicals #occupygezi,Sun Jun 16 11:54:28 +0000 2013
917,1285877386,False,3,,,,0,1.0,,345649070645318000,RT @SusanSarandon: Situation in #Turkey spiraling! Join me @amnesty and send message to Turkish authorities to end abuses now: http://t.c,Fri Jun 14 21:08:54 +0000 2013
918,1285877387,False,3,1.0,1.0,,1,1.0,,343812505153446000,#Ankara Initial step of police assault in #Kizilay http://t.co/vel8HIpSRr (~21:30) #9JUN #direnankara #occupygezi,Sun Jun 09 19:31:03 +0000 2013
919,1285877388,False,3,0.0,1.0,,1,1.0,,344972258009301000,RT @selendik: Excessive art in #taksim for #occupygezi ! This is an exemple of marginal group mentioned by RTE @CNN http://t.co/iyqraMYRJI,Thu Jun 13 00:19:30 +0000 2013
920,1285877389,False,4,,0.0,,0,0.75,,346280582558413000,#Turkey media blackout raises #democracy fears - http://t.co/GJR78fiFrL,Sun Jun 16 14:58:19 +0000 2013
921,1285877390,False,3,0.0,1.0,,1,1.0,,340991564757213000,RT @sate3: | @mustaken: The Turkish revolution against #Erdogan http://t.co/Tdx2d8S0Ae #turkey #taksim,Sun Jun 02 00:41:39 +0000 2013
922,1285877391,False,3,1.0,0.6667,,1,1.0,,340976222802698000,"Turkey hasnot been sleeping for the last 48 hours. Non-stop resisting to police brutality, each city, each street, each home #occupygezi",Sat Jun 01 23:40:41 +0000 2013
923,1285877392,False,3,,0.0,,0,0.6667,,340500100772159000,United Nations!.Our government has gone crazy and police forces trying to kill all the people in Taksim.Please help us! @HumanRightsNews @UN,Fri May 31 16:08:44 +0000 2013
924,1285877393,False,3,,0.0,,0,0.6667,,341910900816634000,Turkey apology to wounded protesters: Turkey's Deputy PM Bulent Arinc apologises to protesters injured in initial protests opposing t...,Tue Jun 04 13:34:45 +0000 2013
925,1285877394,False,3,0.0,0.6667,,1,1.0,,344417246099149000,"RT @BBCBreaking: Turkey PM Recep Erdogan tells #Taksim Square protesters his ""tolerance"" has run out http://t.co/4rLyqmhwTk http://t.co/w0e",Tue Jun 11 11:34:05 +0000 2013
926,1285877395,False,3,,,,0,1.0,,340973881839976000,RT @Anonymous_wolrd: Turkey Police Taking People From their Houses !!! #istanbul http://t.co/3UpNqDhZen,Sat Jun 01 23:31:23 +0000 2013
927,1285877396,False,3,1.0,0.6667,,1,1.0,,346202837119807000,RT @oemoral: Manhunt starts again. 20 people from cArsi Besiktas fan group are taken from their homes by the police. #OccupyGezi,Sun Jun 16 09:49:23 +0000 2013
928,1285877397,False,3,0.0,1.0,,1,1.0,,342989682088493000,#Occupygezi goes global: reclaim public space to show solidarity to Turkey: https://t.co/2txI10qMmz,Fri Jun 07 13:01:27 +0000 2013
929,1285877398,False,3,0.0,1.0,,1,1.0,,343737682716922000,"PM #Erdogan has arrived in Ankara, Esenboga about to speak #GeziPark #taksimgezipark",Sun Jun 09 14:33:44 +0000 2013
930,1285877399,False,3,,,,0,1.0,,341659062653567000,RT @bluebeachy: @GarryH1985 @katewalker89 no way! You'll end up lost in Istanbul with a and a missing finger,Mon Jun 03 20:54:02 +0000 2013
931,1285877400,False,3,1.0,1.0,,1,1.0,,344410650992312000,RT @ChrDitsch: #occupygezi URGENT CALL Today 11.6. Berlin 19.00 Manifestation at Kottbusser Tor because violence in Istanbul,Tue Jun 11 11:07:52 +0000 2013
932,1285877401,False,3,,0.0,,0,0.6667,,343794951416594000,"Do It Yourself #Gezi
. http://t.co/hyfRx5Ssvu",Sun Jun 09 18:21:18 +0000 2013
933,1285877402,False,3,0.0,0.6667,,1,0.6667,,341763494548472000,"RT @RaquelEvita: Thousands in the streets of #Antalya, Turkey several hours ago #OccupyGezi http://t.co/U2Xu75U6L4 via @rajrouj18 #Turkey",Tue Jun 04 03:49:01 +0000 2013
934,1285877403,False,3,0.0,1.0,,1,1.0,,349194571806290000,Where is the ADALET ? #turkey #geziparki #ethem #hrant #gezi #taksim #gezidireniyor #istanbul #beyoglu http://t.co/sRv1miMVwR,Mon Jun 24 15:57:28 +0000 2013
935,1285877404,False,3,,0.0,,0,0.6656,,346590677796266000,Germany's Merkel 'appalled' by Turkey's response to protests http://t.co/nLY8Jn470X,Mon Jun 17 11:30:31 +0000 2013
936,1285877405,False,3,0.0,0.6667,,1,0.6667,,346756355698344000,"RT @Joemino: Girls standing, doing nothing,not moving an inch! #occupygezi #direngeziparki http://t.co/TulpyH5U8k http://t.co/faPl25kVzH",Mon Jun 17 22:28:52 +0000 2013
937,1285877406,False,3,,,,0,1.0,,343763892473840000,RT @Turkeyreport: Special #section for #women at #AKP meeting in #Ankara to welcome and support PM #Erdoan #segregation,Sun Jun 09 16:17:53 +0000 2013
938,1285877407,False,3,0.0,0.6667,,1,0.6667,,340540668269183000,@cyborgturkey isn't it time for Robot Chicken to do an Istanbul Mallrats complete with a stinkpalm for @RT_Erdogan? #OccupyGezi @asliaydin6,Fri May 31 18:49:56 +0000 2013
939,1285877408,False,3,,,,0,1.0,,341246480805413000,RT @MehmetOkur13: Hello @DrOz are you still sleeping ?Don't u c what's going on in turkey ?? Aren't u gonna say something ?? Or u just gonn,Sun Jun 02 17:34:35 +0000 2013
940,1285877409,False,3,0.0,1.0,,1,1.0,,344914332192227000,"RT @VICE: We're on the ground in Istanbul, live-streaming the largest civil uprising in Turkey's history: http://t.co/BYcUfhmS5g #occupygezi",Wed Jun 12 20:29:19 +0000 2013
941,1285877410,False,3,0.0,0.6667,,1,0.6667,,346758827187778000,RT @Joshapalooza: Reports that Turkish Police will intervene if #standingman passive protest in Taksim if it becomes larger. #duranadam Bes,Mon Jun 17 22:38:41 +0000 2013
942,1285877411,False,3,0.0,0.6667,,1,1.0,,341212229485605000,RT @YourAnonNews: Why are the Turkish people fighting? *A Must See* http://t.co/1Yx8sZRO9N #occupygezi #direngeziparki #occupyturkey ,Sun Jun 02 15:18:29 +0000 2013
943,1285877412,False,3,0.0,0.6667,,1,1.0,,340940221539557000,RT @Selintifada: Turkey's interior minister says 939 arrests at more than 90 demonstrations across the country #OccupyGezi http://t.co/pf6W,Sat Jun 01 21:17:37 +0000 2013
944,1285877413,False,3,,0.0,,0,0.6667,,341022738649059000,All you need is love #prayforturkey,Sun Jun 02 02:45:31 +0000 2013
945,1285877414,False,3,0.0,1.0,,1,1.0,,340995244273328000,#OccupyGezi What happen with the world ?? Why nobody Protect the planet ?? ,Sun Jun 02 00:56:16 +0000 2013
946,1285877415,False,3,,,,0,1.0,,347671415891313000,Least il be sat in the sun in Turkey ahaaa ,Thu Jun 20 11:04:59 +0000 2013
947,1285877416,False,3,,,,0,1.0,,341536592822944000,RT @MahwishKD: CNN Turkey vs. CNN International - http://t.co/VtWsAdaXoj 1.06am 2/june/2013 #Turkey @ASE,Mon Jun 03 12:47:23 +0000 2013
948,1285877417,False,3,,,,0,1.0,,341218606366986000,"RT @reclaimuc: anyone looking for solid, critical analysis of the protests in turkey should check out @kitabet's sunday reading list http:/",Sun Jun 02 15:43:49 +0000 2013
949,1285877418,False,3,1.0,0.6687,,1,0.6687,,344347413152137000,"RT @TelegraphWorld: Turkey: Police move past barricades in Taksim Square, firing tear gas and water cannon to disperse protestors http://t.",Tue Jun 11 06:56:35 +0000 2013
950,1285877419,False,3,0.0,0.6667,,1,0.6667,,341636112218980000,"RT @anafoulla: Moroccans protesting Erdogan's visit #direngeziparki It says ""no to the criminal's visit to our country"" http://t.co/yYiT1jS",Mon Jun 03 19:22:51 +0000 2013
951,1285877420,False,3,0.0,1.0,,1,1.0,,346593604485120000,"RT @jalenz: Someone really, really smart now should write 1 essay about political semantics of ""cleaning"" #occupygezi http://t.co/9Ry0UVaB9j",Mon Jun 17 11:42:09 +0000 2013
952,1285877421,False,3,0.0,1.0,,1,1.0,,346723193567986000,RT @DepressedDarth: May the Force be with the people of Turkey #occupugezi http://t.co/eEwFz25I2V,Mon Jun 17 20:17:05 +0000 2013
953,1285877422,False,3,0.0,0.6667,,1,1.0,,340904549428625000,RT @sokaktakvimi: Claim: Police collects the capsules back after firing banned chemical gasses via @mbarisozturk #occupygezi #occupyturkey,Sat Jun 01 18:55:52 +0000 2013
954,1285877423,False,3,,0.0,,0,0.6667,,342293569702347000,RT @AnonOpsSE: Activists in #Turkey present list of demands they say could end anti-government demonstrations: http://t.co/VemIFPx3VR #Dire,Wed Jun 05 14:55:21 +0000 2013
955,1285877424,False,3,,,,0,1.0,,341611417276916000,"RT @DrOz: Together with my friends and family who live in Turkey, we pray for a calm response from law enforcement and citizens http://t.co",Mon Jun 03 17:44:43 +0000 2013
956,1285877425,False,3,0.0,1.0,,1,1.0,,340828649097933000,RT @mehmetbinay: Another powerful pic from Istanbul. @sekermurat #DirenGeziPark http://t.co/iCmsx5Lmun #OccupyGezi #occupyistanbul,Sat Jun 01 13:54:16 +0000 2013
957,1285877426,False,3,0.0,1.0,,1,1.0,,346262020699591000,"RT @medreruno: ny times: http://t.co/Vs2qp4aXV0
346262033387364352,Sun Jun 16 13:44:36 +0000 2013,""RT @gogab4jean: Criminalisation of democratic struggle!
Yesterday Kurds
today all who oppose AKP #OccupyGezi http://t.co/TnoV3Q29cr http:",Sun Jun 16 13:44:33 +0000 2013
958,1285877427,False,3,,,,0,1.0,,345509554425045000,My twitter on turkey time ,Fri Jun 14 11:54:31 +0000 2013
959,1285877428,False,3,,,,0,1.0,,346986861132132000,"RT @LostCatDog: Ladies call me ""the turkey sandwich"" because I seem bland and boring at first, but then I continue to be boring.",Tue Jun 18 13:44:49 +0000 2013
960,1285877429,False,3,,,,0,1.0,,345518533733667000,"Turkey bacon, eggs and corn beef hash RT @iCurlToes: What ya fave thing(s) to eat for breakfast?",Fri Jun 14 12:30:12 +0000 2013
961,1285877430,False,3,0.0,0.6667,,1,1.0,,341865348049535000,Gezi Parki Protests turn into the Protest of Excessive Police Force: Gezi Parki protest that started in Istanb... http://t.co/TH05WTSG57,Tue Jun 04 10:33:45 +0000 2013
962,1285877431,False,3,,0.0,,0,0.6656,,341950215990936000,RT @YourAnonNews: Scene from Abdullah Cmert's funeral in Antakya. Police attacked people while dispersing. http://t.co/OZOIAWYvTO #occupy,Tue Jun 04 16:10:59 +0000 2013
963,1285877432,False,3,,,,0,1.0,,342714970762527000,"RT @sortoflikehim: 21:47 Crowd from Dikmen area, all peaceful. RT @direnankara http://t.co/E2GOwXl3YR #direnankara",Thu Jun 06 18:49:51 +0000 2013
964,1285877433,False,3,,,,0,1.0,,345300009115333000,Turkey bologna? umm why not just buy Turkey?,Thu Jun 13 22:01:52 +0000 2013
965,1285877434,False,3,0.0,1.0,,1,1.0,,340512717427311000,"to see pictures of Taksim, a WONDERFUL place where i was just days ago in chaos is breaking my heart..#occupygezi",Fri May 31 16:58:52 +0000 2013
966,1285877435,False,3,1.0,1.0,,1,1.0,,345962265058619000,RT @oemoral: Watch this. Watch how a state can get our of hand and attack civilians led by a tyrant: http://t.co/NiboIQX48I #OccupyGezi,Sat Jun 15 17:53:26 +0000 2013
967,1285877436,False,3,,,,0,1.0,,342366086282486000,We just published a great first-person account of the protests in Istanbul on Slog. http://t.co/oOTR9gLRfY,Wed Jun 05 19:43:30 +0000 2013
968,1285877437,False,3,,,,0,1.0,,340986954403430000,RT @aydinbalcik: The change is coming to Turkey. The revolution was about the mind set of people. We people of Turkey got that we don't nee,Sun Jun 02 00:23:19 +0000 2013
969,1285877438,False,3,,0.0,,0,0.6667,,345270982933627000,"RT @MahirZeynalov: Approval rates: Erdogan: 62%, Obama: 47%, Cameron: 32%, Hollande: 29% by @Max_Fisher http://t.co/3Qwtsi1rrR",Thu Jun 13 20:06:31 +0000 2013
970,1285877439,False,3,1.0,0.6667,,1,1.0,,341520136978706000,We need peace in Turkey. Police still attacking them. A lot of people are killed by police. PLEASE SAY ALL OVER THE WORLD #occupygezi,Mon Jun 03 11:42:00 +0000 2013
971,1285877440,False,3,0.0,1.0,,1,1.0,,340934376940511000,"RT @The_Millions: Elif Batuman (@BananaKarenina) turns in a dispatch from Istanbul, Turkey amidst the #OccupyGezi protests: http://t.co/GcW",Sat Jun 01 20:54:24 +0000 2013
972,1285877441,False,3,0.0,1.0,,1,1.0,,341117468326113000,"RT @TheBigPharaoh: What is in #Turkey is not political 
341117474961502208,Sun Jun 02 09:01:58 +0000 2013,#OccupyGezi @BBCWorld @CNN @AJEnglish And we also know how to rake together as much as we scattered. http://t.co/0QMg7xx3Zz
341117486843957249,Sun Jun 02 09:02:01 +0000 2013,""THANK U!!!! &gt;&gt;&gt;&gt;&gt;&gt; @thelittleidiot ""turkey is a democracy, not a theocracy"" #occupygezi #direngeziparki&lt;&lt;&lt;&lt;&lt;",Sun Jun 02 09:01:56 +0000 2013
973,1285877442,False,3,,0.0,,0,0.7,,343821781599130000,"RT @AnonymousWWN: From PM Erdogan to protestors: ""If you continue to protest I'll talk the way you understand."" v: @anosdedolor",Sun Jun 09 20:07:55 +0000 2013
974,1285877443,False,3,,0.0,,0,0.6667,,345971058739909000,"RT @ayagakalktaksim: Can Dundar, international journalist on Halk TV: ""Small children are being tear gased and are crying as I speak from G",Sat Jun 15 18:28:22 +0000 2013
975,1285877444,False,3,1.0,1.0,,1,1.0,,344462211911135000,RT @NewsRevo: Intense Attack Happening NOW #STOPGEZIATTACK Erdogan Stop Chemical attacking citizens RT (live at http://t.co/IoD7A1mTZ7),Tue Jun 11 14:32:45 +0000 2013
976,1285877445,False,3,0.0,0.6687,,1,0.6687,,341141581178470000,RT @BenjaminHarvey: and now protesters in Taksim are cleaning up the awesome mess in the square themselves. Incredible. #Turkey,Sun Jun 02 10:37:45 +0000 2013
977,1285877446,False,3,,0.0,,0,0.6667,,344560007590855000,"RT @CSIS: Aliriza @CNN Most important issue in meeting b/w Erdogan &amp; Obama was Syria. Obama didnt give support Erdogan wanted, Erdogan empt",Tue Jun 11 21:01:22 +0000 2013
978,1285877447,False,3,0.0,1.0,,1,1.0,,341305250344473000,"RT @YourAnonNews: Tayyip Erdogan Says: ""The protesters are terrorist"" Well, let people decide who's terrorist here. #occupygezi http://t.co",Sun Jun 02 21:28:07 +0000 2013
979,1285877448,False,3,,,,0,1.0,,340891871884751000,Holy shit there's a civil war going on in Turkey now and the world doesn't know shit about it.,Sat Jun 01 18:05:30 +0000 2013
980,1285877449,False,3,1.0,1.0,,1,1.0,,347395441442308000,RT @doctorow: Photo: occupygezipics: A photo bearing witness to mistreatment of journalists during #occupygezi protests. http://t.co/590EKZ,Wed Jun 19 16:48:22 +0000 2013
981,1285877450,False,3,0.0,0.6667,,1,1.0,,342379688586531000,Watch #cnninternational to understand what's happening in turkey right now. #direngezi #direnankara #direndersim #direnantakya #occupygezi,Wed Jun 05 20:37:33 +0000 2013
982,1285877451,False,3,1.0,0.6667,,1,0.6667,,346228577144025000,"Here is a photo of Ramis Topal, an opposition MP who was attacked yesterday night http://t.co/Md3JJ0ZWaK #occupygezi",Sun Jun 16 11:31:40 +0000 2013
983,1285877452,False,3,,,,0,1.0,,348439359139221000,Boiled eggs turkey bacon for breakfast,Sat Jun 22 13:56:31 +0000 2013
984,1285877453,False,3,,,,0,1.0,,341208955520950000,Breakfast! Croissants filled with egg and cheese topped with avocado. Turkey bacon on the side. Yummm. http://t.co/LdmQmd83pH,Sun Jun 02 15:05:29 +0000 2013
985,1285877454,False,3,0.0,0.6667,,1,0.6667,,341111894461002000,@hayeswire Greetings... No. no. HUGS from Istanbul. LOVE THE NAME! #gezipark,Sun Jun 02 08:39:47 +0000 2013
986,1285877455,False,3,1.0,0.35,,1,0.65,,344513242988691000,RT @prometeatro: #dictatorerdogan commanded and police declared war against #Taksim. Centre of 13th biggest city of the world is a gas cham,Tue Jun 11 17:55:32 +0000 2013
987,1285877456,False,3,,0.0,,0,0.6990000000000001,,344881631418532000,RT @CliffordStott: Live feed from Taksim Square as large crowds gather again. http://t.co/coAtQSKiFp,Wed Jun 12 18:19:23 +0000 2013
988,1285877457,False,3,,,,0,1.0,,343799987639050000,Mr. Naughty tired after a long time playing with the ducks! #cat #turkey http://t.co/1QaaZqmWj9,Sun Jun 09 18:41:19 +0000 2013
989,1285877458,False,3,0.0,0.6667,,1,0.6667,,343505845302206000,RT @direnengezipark: istanbul united forma! http://t.co/5Ec0VLjGg8,Sat Jun 08 23:12:30 +0000 2013
990,1285877459,False,3,,,,0,1.0,,342778319495909000,"@ClaireBerlinski yeah, i guess he wanted everyone to go to bed before he could dare to come to Turkey!",Thu Jun 06 23:01:34 +0000 2013
991,1285877460,False,3,,0.0,,0,0.6667,,341108678423871000,"RT @YiannisMouzakis: Protesters clean dog's eyes from teargas. From yesterday's demos in Turkey, via @Melody_Kaya http://t.co/R4IltLfHNv",Sun Jun 02 08:27:01 +0000 2013
992,1285877461,False,3,0.0,0.6667,,1,1.0,,342322633662144000,Plz share in action of support for #Gezi #WeAreGezi http://t.co/W2Yc3x2UaZ,Wed Jun 05 16:50:50 +0000 2013
993,1285877462,False,3,1.0,0.6667,,1,1.0,,346362711271166000,Check out the #occupygezi pics on Tumblr as the crackdown on protesters intensifies. http://t.co/YQi8yJccYT,Sun Jun 16 20:24:40 +0000 2013
994,1285877463,False,3,0.0,0.6667,,1,1.0,,344505891543998000,Does The Venture Model Make Sense For Gaming Anymore? http://t.co/8yyILqtiGR by kimmaicutler #occupygezi #direngeziparki #occupyturkey,Tue Jun 11 17:26:19 +0000 2013
995,1285877464,False,3,1.0,0.3333,,1,0.6667,,343477888571560000,Police abuse reported in Ankara. Turkish media remains silent. Please support #direnankara http://t.co/hOrNrN1sAc @thomyorke @nigelgod,Sat Jun 08 21:21:24 +0000 2013
996,1285877465,False,3,0.0,1.0,,1,1.0,,344431132688925000,RT @zeynep: Governor @Valimutlusaid the park would not be attacked. I'm witnessing breathing gas being thrown in. #occupygezi http://t.,Tue Jun 11 12:29:15 +0000 2013
997,1285877466,False,3,,,,0,1.0,,346188651413242000,"International Media @cnn @BBCBreaking @AlJazeeraStory ,u are cordially invited to come today to Kazlicesme/Istanbul to see the real Nation",Sun Jun 16 08:53:01 +0000 2013
998,1285877467,False,3,0.0,1.0,,1,1.0,,341969186853102000,"RT @BatmanWI: At the airport in NYC. Getting ready to fly to Istanbul, Turkey to photograph the protests there. #OccupyGezi #OccupyTurkey",Tue Jun 04 17:26:22 +0000 2013
999,1285877468,False,3,0.0,1.0,,1,1.0,,345986688251732000,RT @kerimokten: Turkish police shut down sea transport in Istanbul. To block people come from Asian side of the city to taksim #occupygezi ,Sat Jun 15 19:30:29 +0000 2013
1000,1285939027,False,15,0.0,0.4,1,1,0.6667,1.0,342469190902485000,"@YourAnonNews: 25 Bloggers Arrested In #Izmir, Turkey. #OccupyGezi http://t.co/PtJcAoG8QT Via @57UN #WeAreGezi",Thu Jun 06 02:33:12 +0000 2013
1001,1285939736,False,14,1.0,0.8571,"0
-1",1,1.0,1.0,346017189599527000,"RT @zeynep: It was 100% predictable intervening in Gezi Park like this on Sat 9p would provoke huge backlash, street fights. Why now? Why l",Sat Jun 15 21:31:41 +0000 2013
1002,1285940203,False,20,0.0,0.4998,1,1,1.0,1.0,340569760007864000,RT @GlobalRevLive: TURKEY Nationwide rallies after brutal repression of peaceful action to save #Gezi park. Pics story http://t.co/ArzoYs,Fri May 31 20:45:32 +0000 2013
1003,1285941197,False,18,,0.0,,0,0.8332,0.0,343427531497673000,Hopping for our brothers in Turkey will have a respectful revolution.,Sat Jun 08 18:01:18 +0000 2013
1004,1285941217,False,19,,0.0,,0,0.8947,0.0,343427531497673000,Hopping for our brothers in Turkey will have a respectful revolution.,Sat Jun 08 18:01:18 +0000 2013
1005,1285941285,False,15,,,,0,1.0,0.0,348189973696090000,RT @HDNER: More urban women join the workforce in Turkey http://t.co/cbLJ1AFLF8,Fri Jun 21 21:25:33 +0000 2013
1006,1285941477,False,20,,0.0,,0,0.6999,0.0,347102597641028000,RT @SusanSarandon: Dark days in #Istanbul: What happened last weekend and how you can take action: http://t.co/ME68m4O63k #Turkey,Tue Jun 18 21:24:42 +0000 2013
1007,1285941527,True,25,,,,0,1.0,0.0,343438754079457000,Princes Island Tour from Istanbul http://t.co/GKUibEBBH9,Sat Jun 08 18:45:54 +0000 2013
1008,1285941616,True,24,,,,0,1.0,0.0,343039849600778000,RT @StefanFuleEU: Disappointed by the lost opportunity at the #Istanbul conference to reach out to those calling for respect inclusive di,Fri Jun 07 16:20:48 +0000 2013
1009,1285941626,True,17,,,,0,1.0,0.0,343039849600778000,RT @StefanFuleEU: Disappointed by the lost opportunity at the #Istanbul conference to reach out to those calling for respect inclusive di,Fri Jun 07 16:20:48 +0000 2013
1010,1285941641,False,19,,0.0,,0,0.9473,0.0,343039849600778000,RT @StefanFuleEU: Disappointed by the lost opportunity at the #Istanbul conference to reach out to those calling for respect inclusive di,Fri Jun 07 16:20:48 +0000 2013
1011,1285994115,False,18,,,,0,1.0,0.0,341244846012510000,"RT @rihanna: Turkey, we're praying for all of you #Pray4Turkey",Sun Jun 02 17:28:05 +0000 2013
1012,1285994255,True,28,,,,0,1.0,0.0,342446447599432000,RT @dembabafoot: A nice refreshing afternoon in the middle of the sea. #holiday #turkey http://t.co/S9B6MWDFZ4,Thu Jun 06 01:02:50 +0000 2013
1013,1285994771,False,11,0.0,0.7273,,1,0.7273,0.0,344143704250003000,"#direngeziparki
21:30 The Hidden Pub http://t.co/08I9eM7bbF",Mon Jun 10 17:27:07 +0000 2013
1014,1285994966,True,21,,,,0,1.0,0.0,348478274948694000,White turkey!!,Sat Jun 22 16:31:09 +0000 2013
1015,1285996236,False,13,,0.0,1,0,0.5385,1.0,344535294172873000,"RT @ozguncanbazoglu: Saban disli:""the foreign media call erdogan a dictator""
344535297700274176,Tue Jun 11 19:23:10 +0000 2013,RT @nuovoatlantide: Even CNN International cameraman is subjected to police violence. The cost of honest reporting in Turkey! http://t.co/p
344535307460411392,Tue Jun 11 19:23:13 +0000 2013,""Media code: ""Leading Democracy"" means ""friendly to US business interests"" #Taksim #Turkey",Tue Jun 11 19:23:09 +0000 2013
1016,1285997443,False,8,1.0,0.75,"0
-1",1,1.0,1.0,346325206974992000,"Storm troops of the government joining the police in attacks. Armed with clubs, knives and meat cleavers. #direngeziparki",Sun Jun 16 17:55:38 +0000 2013
1017,1285997701,False,17,,0.0,,0,0.7057,0.0,343257691629711000,Erdogan should quit while hes ahead RT Op-Edge: http://t.co/oPE9U3KJfW,Sat Jun 08 06:46:25 +0000 2013
1018,1285997916,False,12,,0.0,,0,0.506,0.0,348751142852899000,Protest in Turkey continue http://t.co/wjRYRMz9d0 #cnn,Sun Jun 23 10:35:26 +0000 2013
1019,1285997988,False,21,,,,0,1.0,0.0,342760223011922000,"Italy, Germany and...Turkey to join US Afghan force http://t.co/DgCkYkxC2v",Thu Jun 06 21:49:39 +0000 2013
1020,1285998106,False,20,,0.0,,0,0.95,0.0,341526446122090000,RT @AChristieMiller: Al Jazeera with Erdogan adviser Ibrahim Kalin. So good to hear an interviewer ACTUALLY GRILLING a Turkish official: ht,Mon Jun 03 12:07:04 +0000 2013
1021,1288683061,False,5,,0.0,,0,0.8,0.0,349571841599353000,"Well.... that sucks. Hopefully we can at least connect our passes for any chance against Turkey. But for now, bed. #AUSvSLV #U20WC",Tue Jun 25 16:56:36 +0000 2013
1022,1288683210,False,10,,,,0,1.0,0.0,343384481174004000,Bild: http://t.co/MpVlpnvbkF... http://t.co/vqMc45URGo,Sat Jun 08 15:10:14 +0000 2013
1023,1288683314,True,16,,0.0,,0,0.9459,0.0,341637691487699000,Sweatin like a jive turkey #NoonBikeRide #TrynaGetThatTan #WhiteAsCasper,Mon Jun 03 19:29:07 +0000 2013
1024,1288683390,True,12,0.0,0.9166,,1,1.0,1.0,340973773589197000,"RT @thelittleidiot: i really hope that erdogan and the akp are paying attention... ""turkey is a democracy, not a theocracy"" #occupygezi #di",Sat Jun 01 23:30:57 +0000 2013
