,Unnamed: 0,_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,clean_text,non_vio_prob,vio_prob,violence_prediction
259,804,1657979271,False,finalized,3,04/07/18 15:28,000,0.0,1.0,111,1,1.0,Sat Jun 01 08:47:18 +0000 2013,3.40751e+17,rt usrId erdogan s new flag of httpAddress #occupygezi #taksim #istanbul #direngaziparki httpAddress,erdogan new flag direngaziparki,0.9175042583409316,0.0824957416590681,0.0
260,807,1657979274,False,finalized,3,04/07/18 16:34,000,0.0,1.0,111,1,1.0,Mon Jun 03 12:59:24 +0000 2013,3.4154e+17,rt usrId protesters defending from police attacks #occupygezi httpAddress,defending police attacks,0.7088860113050729,0.29111398869492716,0.0
261,811,1657979281,False,finalized,3,04/06/18 12:30,0,0.0,0.0,10,0,0.6666,Sun Jun 02 09:51:23 +0000 2013,3.4113e+17,rt usrId good analysis and context on turkish protests httpAddress httpAddress,good analysis context,0.8598562556188571,0.14014374438114288,0.0
262,812,1657979283,False,finalized,3,04/03/18 19:24,010,0.0,0.6748,111,1,1.0,Fri May 31 16:57:06 +0000 2013,3.40512e+17,rt usrId turkish police taking sd cards of protestor cameras #occupygezi #direngezipark httpAddress,police taking sd cards protestor cameras,0.7816083411003856,0.21839165889961437,0.0
263,813,1657979284,False,finalized,3,4/13/2018 06:16:58,000,0.0,1.0,111,1,1.0,Fri May 31 21:59:41 +0000 2013,3.40588e+17,rt usrId greenpeace joins peaceful gezi protests in solidarity and to protect the right to peaceful protest #occupygezi httpAddress,greenpeace joins peaceful solidarity protect right peaceful,0.7191784105932661,0.2808215894067339,0.0
264,815,1657979286,False,finalized,3,4/22/2018 18:14:10,111,1.0,1.0,111,1,1.0,Sun Jun 16 19:25:13 +0000 2013,3.46348e+17,rt usrId child overcome by tear gas in hotel near httpAddress usrId photo by yannis httpAddress httpAddress httpAddress,child overcome tear gas hotel near photo yannis,0.5695485870873369,0.43045141291266303,1.0
265,816,1657979287,False,finalized,3,04/03/18 18:02,10,0.0,0.3388,101,1,0.6667,Sat Jun 15 22:20:32 +0000 2013,3.46029e+17,that is like war meeh httpAddress meh dafuq what is this chemicals ? #occupygezi,like war meeh meh dafuq chemicals,0.6611965191850127,0.33880348081498746,0.0
266,822,1657979301,False,finalized,3,04/06/18 15:40,0,0.0,0.0,10,0,0.6648,Sun Jun 16 10:43:25 +0000 2013,3.46216e+17,rt usrId rt pls !! #direnankara akinunver police blocking the road to ethem s httpAddress tell D good reason for doing this httpAddress,pls akinunver police blocking road ethem tell d good reason,0.7260225208192554,0.27397747918074433,0.0
267,830,1657979317,False,finalized,3,04/03/18 21:36,000,0.0,1.0,111,1,1.0,Mon Jun 03 07:31:33 +0000 2013,3.41457e+17,rt usrId this very well might be one of the most powerful images of #occupygezi a whirling dervish in a gas mask httpAddress,well might one powerful images whirling dervish gas mask,0.7493190947771349,0.25068090522286496,0.0
268,834,1657979327,False,finalized,3,04/03/18 18:47,011,1.0,0.6594,111,1,1.0,Fri May 31 20:37:29 +0000 2013,3.40568e+17,the police are trying to coax people into leaving hilton by telling them they won t be taken into httpAddress #occupygezi,police trying coax people leaving hilton telling taken,0.6663403258383526,0.3336596741616475,0.0
269,837,1657979330,False,finalized,3,04/03/18 19:41,10,0.0,0.3477,110,1,0.6871,Sat Jun 01 19:48:07 +0000 2013,3.40918e+17,turkish interior minister says DD arrests made in more than DD demonstrations across turkey usrId httpAddress,interior minister says arrests made demonstrations across,0.8146356266497004,0.18536437335029965,0.0
270,848,1657979346,False,finalized,3,4/24/2018 20:23:09,01,1.0,0.3333,101,1,0.6667,Mon Jun 10 19:44:50 +0000 2013,3.44178e+17,rt usrId oracle s bob evans #cloudexpo session standing room httpAddress httpAddress #cloud #occupygezi,oracle bob evans cloudexpo session standing room cloud,0.8601578800465329,0.13984211995346696,0.0
271,852,1657979355,False,finalized,3,04/03/18 17:58,111,1.0,1.0,111,1,1.0,Tue Jun 11 06:32:27 +0000 2013,3.44341e+17,rt usrId some claim molotov throwers are police but there are lots of reports i personally trust on the httpAddress #occupygezi,claim molotov throwers police lots reports personally trust,0.7638356745167868,0.23616432548321323,0.0
272,853,1657979356,False,finalized,3,04/04/18 09:14,000,0.0,1.0,111,1,1.0,Wed Jun 05 13:29:58 +0000 2013,3.42272e+17,rt usrId today DD youth were arrested for tweeting this photo in turkey httpAddress via usrId #direngeziparki #occup,today youth arrested tweeting photo via occup,0.7930692386459391,0.20693076135406088,0.0
273,855,1657979360,False,finalized,3,04/06/18 14:35,1,0.0,0.0,10,0,0.6639,Tue Jun 11 09:05:34 +0000 2013,3.4438e+17,riot police clash with protesters in istanbul httpAddress,riot police clash,0.8539480938559896,0.14605190614401048,0.0
274,857,1657979365,False,finalized,3,04/03/18 21:25,111,1.0,1.0,111,1,1.0,Fri May 31 15:55:42 +0000 2013,3.40497e+17,rt usrId zeynep erdim dim 5th day of #occupygezi #turkish police use extensive tear gas against protestors httpAddress,zeynep erdim dim th day police use extensive tear gas protestors,0.46051914007749883,0.5394808599225012,1.0
275,858,1657979366,False,finalized,3,04/04/18 09:07,010,0.0,0.6658,111,1,1.0,Sat Jun 01 08:25:56 +0000 2013,3.40746e+17,rt usrId police hold #taksim under siege continue raid on 5th day of protests rocking #istanbul httpAddress,police hold siege continue raid th day rocking,0.6985791452152619,0.301420854784738,0.0
276,859,1657979368,False,finalized,3,4/23/2018 09:35:09,1,0.0,0.0,1,0,0.6783,Sat Jun 15 20:15:19 +0000 2013,3.45998e+17,rt usrId turkey is under attack by its own police ! 345997978655395841 sat jun DD 20 DD 21 00 2013 rt usrId people from gazi neighborhood predominantly alevite starting to marching towards httpAddress httpAddress #occu,attack police people gazi neighborhood predominantly alevite starting marching towards occu,0.644742577943021,0.35525742205697897,1.0
277,861,1657979370,False,finalized,3,04/03/18 18:15,0,0.0,0.0,100,0,0.6729999999999999,Tue Jun 18 09:43:51 +0000 2013,3.46926e+17,rt usrId pm erdoan blames people translating the news in #turkey to english and tweeting to the httpAddress similar to po,erdoan blames people translating news english tweeting similar po,0.8618078899842547,0.1381921100157454,0.0
278,876,1657979406,False,finalized,3,04/04/18 08:46,000,0.0,1.0,111,1,1.0,Thu Jun 13 15:29:53 +0000 2013,3.45201e+17,rt usrId how one man and his piano is helping quell the violence in turkey s taksim square httpAddress,one man piano helping quell violence square,0.9208467897528306,0.07915321024716947,0.0
279,877,1657979407,False,finalized,3,04/03/18 21:02,100,0.0,0.6612,111,1,1.0,Sat Jun 01 07:33:27 +0000 2013,3.40733e+17,rt usrId usrId please rt turkish government are killing us . turkish media on blackout #direngezipark httpAddress,please government killing us media blackout,0.8475862054769625,0.15241379452303755,0.0
280,881,1657979414,False,finalized,3,4/22/2018 18:11:13,000,0.0,1.0,111,1,1.0,Tue Jun 04 09:06:37 +0000 2013,3.41843e+17,rt usrId funeral for a friend this is where we lost abdullah cmert #occupygezi #occupyturkey httpAddress #rip httpAddress,funeral friend lost abdullah cmert occupyturkey rip,0.9060130124411939,0.09398698755880615,0.0
281,882,1657979415,False,finalized,3,4/22/2018 12:51:41,0,0.0,0.0,1,0,0.6783,Thu Jun 13 13:41:02 +0000 2013,3.45174e+17,turkey is not egypt but invest with a margin of safety seeking alpha httpAddress #turkey #istanbul #bodrum #kusadasi #invest,egypt invest margin safety seeking alpha bodrum kusadasi invest,0.8923167362700648,0.10768326372993524,0.0
282,889,1657979431,False,finalized,3,04/03/18 21:23,00,0.0,0.6622,11,1,0.6622,Sat Jun 01 01:45:12 +0000 2013,3.40645e+17,rt usrId occupy istanbul ! 10 00 gather to prevent demolition of public park for httpAddress httpAddress as my httpAddress httpAddress,occupy gather prevent demolition public,0.8092465522925435,0.19075344770745656,0.0
283,907,1657979469,False,finalized,3,04/03/18 20:45,000,0.0,1.0,111,1,1.0,Thu Jun 13 01:43:05 +0000 2013,3.44993e+17,why protests in istanbul should look eerily familiar to residents of canadian httpAddress via usrId httpAddress,look eerily familiar residents canadian via,0.7908999058046474,0.2091000941953525,0.0
284,909,1657979476,False,finalized,3,4/27/2018 16:26:06,11,1.0,0.6609,11,1,0.6609,Sat Jun 01 07:35:37 +0000 2013,3.40733e+17,rt usrId police clashed with groups of stone throwing protesters trying to reach taksim square in istanbul httpAddress #trki,police clashed groups stone throwing trying reach square trki,0.6447318698996785,0.35526813010032154,1.0
285,915,1657979486,False,finalized,3,04/03/18 17:25,000,0.0,1.0,111,1,1.0,Thu Jun 06 23:51:36 +0000 2013,3.42791e+17,rt usrId turkish pm erdogan on return to istanbul protests bordering on illegality must end immediately usrId,erdogan return bordering illegality must end immediately,0.9434848207969948,0.05651517920300515,0.0
286,917,1657979488,False,finalized,3,04/03/18 17:25,111,1.0,1.0,111,1,1.0,Sat Jun 15 18:23:51 +0000 2013,3.4597e+17,rt usrId the police is blocking the press getting close to gezi parki and taksim so that their current brutal attack cannot be repo,police blocking press getting close parki current brutal attack cannot repo,0.7638291568578002,0.23617084314219994,0.0
287,922,1657979495,False,finalized,3,4/22/2018 18:26:55,00,0.0,0.6667,110,1,0.6667,Fri Jun 07 20:34:45 +0000 2013,3.43104e+17,rt usrId a dream you dream alone is only a httpAddress a dream you dream together is httpAddress lennon #occupygezi #gezipark,dream dream alone dream dream together lennon gezipark,0.7938261466668172,0.20617385333318258,0.0
288,925,1657979501,False,finalized,3,04/07/18 17:12,111,1.0,1.0,111,1,1.0,Sat Jun 01 18:02:30 +0000 2013,3.40891e+17,rt usrId police doesn t discern between demonstrators or spectators people in restaurents are being gassed #tayyipistifa #occupygezi,police discern demonstrators spectators people restaurents gassed tayyipistifa,0.9220877112297653,0.07791228877023461,0.0
289,926,1657979502,False,finalized,3,04/03/18 19:03,000,0.0,1.0,111,1,1.0,Sun Jun 16 12:39:45 +0000 2013,3.46246e+17,hashtag #crazyerdogan says it all #occupygezi,hashtag crazyerdogan says,0.8457586314946627,0.15424136850533732,0.0
290,928,1657979505,False,finalized,3,04/05/18 13:34,1,0.0,0.0,1,0,0.6714,Sat Jun 15 18:43:54 +0000 2013,3.45975e+17,rt usrId #turkey s police launch crackdown in istanbul few hours after pm erdogan gave final warning httpAddress usrId httpAddress,police launch crackdown hours erdogan gave final warning,0.8145837816657496,0.18541621833425015,0.0
291,929,1657979507,False,finalized,3,04/06/18 15:00,001,0.0,0.6695,111,1,1.0,Mon Jun 03 10:12:07 +0000 2013,3.41498e+17,dear usrId this is how the turkish government treats its httpAddress #occupyturkey httpAddress via usrId,dear government treats occupyturkey via,0.8648309743507029,0.13516902564929723,0.0
292,934,1657979514,False,finalized,3,4/22/2018 12:39:40,000,0.0,1.0,111,1,1.0,Sat Jun 01 01:50:25 +0000 2013,3.40646e+17,usrId hey world ! httpAddress #occupygezi,hey world,0.9212154745662694,0.07878452543373055,0.0
293,935,1657979515,False,finalized,3,04/04/18 09:10,000,0.0,1.0,111,1,1.0,Thu Jun 13 07:02:54 +0000 2013,3.45074e+17,rt usrId turkeys gezi park protests take a musical break httpAddress,turkeys take musical break,0.8923167362700648,0.10768326372993524,0.0
294,943,1657979526,False,finalized,3,04/03/18 18:15,111,1.0,1.0,111,1,1.0,Tue Jun 11 08:33:59 +0000 2013,3.44372e+17,rt usrId why is police again using violence in #taksim ? why some protesters are answering to police s provocations ? gezi people st,police using violence answering police provocations people st,0.3506970000655532,0.649302999934447,1.0
295,944,1657979527,False,finalized,3,04/03/18 18:42,000,0.0,1.0,111,1,1.0,Mon Jun 03 11:04:20 +0000 2013,3.41511e+17,the voices of turkish protesters have been heard binnaz saktanber httpAddress via usrId #press #occupyturkey #occupygezi,voices heard binnaz saktanber via press occupyturkey,0.9060130124411939,0.09398698755880615,0.0
296,947,1657979534,False,finalized,3,4/21/2018 18:03:22,000,0.0,1.0,111,1,1.0,Sun Jun 09 10:34:28 +0000 2013,3.43677e+17,these protesters taking #occupygezi memento pics httpAddress smily erdogan graffiti seem open to dialog httpAddress usrId,taking memento pics smily erdogan graffiti seem open dialog,0.9434848207969948,0.05651517920300515,0.0
297,953,1657979545,False,finalized,3,04/04/18 09:01,000,0.0,1.0,111,1,1.0,Wed Jun 12 23:42:16 +0000 2013,3.44963e+17,rt usrId rt we call the citizens of turkey to taksim gezi park at D pm in order to claim their demands with us . #occupygezi #ta,call citizens d order claim demands us ta,0.9201588287369333,0.07984117126306671,0.0
298,954,1657979547,False,finalized,3,04/04/18 09:03,00,0.0,0.6658,101,1,0.6658,Sat Jun 08 10:32:43 +0000 2013,3.43315e+17,rt usrId where is the help for #syria n rebels 3D331D706720751617 sat jun DD 10 32 59 00 2013 rt usrId salam peace httpAddress here is a picture of my holiday in httpAddress good night httpAddress jun DD 10 33 0D 00 2013 daily images D you blog archive alysaa miller harper bazaar turkey 3 daily images D you httpAddress jun DD 10 33 20 00 2013 this partly sums it up . httpAddress #istanbul #protestsinturkey 3D331D860395876352 sat jun DD 10 33 35 00 2013 slowly these dark heavily draped curtains will httpAddress #direnturkiye #direngezipark,help syria n rebels d d salam peace picture holiday good night d daily images d blog archive alysaa miller harper bazaar daily images d partly sums protestsinturkey d d slowly dark heavily draped curtains direnturkiye,0.44760296056389115,0.552397039436109,1.0
299,962,1657979562,False,finalized,3,04/03/18 21:04,000,0.0,1.0,111,1,1.0,Sat Jun 08 17:13:13 +0000 2013,3.43415e+17,rt usrId right now in taksim httpAddress #occupygezi #wearegezi httpAddress,right wearegezi,0.9657089948270027,0.03429100517299725,0.0
300,966,1657979573,False,finalized,3,04/03/18 21:57,000,0.0,1.0,111,1,1.0,Fri May 31 21:16:08 +0000 2013,3.40577e+17,rt usrId woot !! rt usrId some of the police have quit their jobs and joined the httpAddress #occupygezi usrId,woot police quit jobs joined,0.7816083411003856,0.21839165889961437,0.0
301,971,1657979580,False,finalized,3,04/03/18 21:27,000,0.0,1.0,111,1,1.0,Mon Jun 03 09:52:22 +0000 2013,3.41493e+17,rt usrId dogus power center httpAddress #occupygezi #occupyturkey #1milletuyaniyor httpAddress,dogus power center occupyturkey milletuyaniyor,0.9511298488268926,0.048870151173107376,0.0
302,973,1657979583,False,finalized,3,04/07/18 17:14,001,0.0,0.6667,111,1,1.0,Tue Jun 04 15:00:11 +0000 2013,3.41932e+17,rt usrId after D week #gezipark is more httpAddress food amp ,d week gezipark food,0.7938261466668172,0.20617385333318258,0.0
303,975,1657979586,False,finalized,3,04/03/18 21:15,000,0.0,1.0,111,1,1.0,Mon Jun 03 14:20:08 +0000 2013,3.4156e+17,this is no longer a story about a tree a park a politics or a httpAddress httpAddress #istanbul #occupygezi,longer story tree politics,0.8923167362700648,0.10768326372993524,0.0
304,976,1657979588,False,finalized,3,04/03/18 21:29,0,0.0,0.0,100,0,0.6594,Mon Jun 03 11:14:27 +0000 2013,3.41513e+17,rt usrId turkeys prime minister says turkish riots caused by menace called twitter httpAddress #turkey #occupygezi #t,turkeys prime minister says riots caused menace called twitter t,0.8759605128332013,0.12403948716679886,0.0
305,977,1657979589,False,finalized,3,04/04/18 08:55,000,0.0,1.0,111,1,1.0,Sat Jun 01 14:57:53 +0000 2013,3.40845e+17,rt usrId protesters in #turkey have taken #taksim httpAddress usrId is on the httpAddress more httpAddress,taken,0.8923167362700648,0.10768326372993524,0.0
306,980,1657979593,False,finalized,3,04/03/18 20:45,0,0.0,0.0,1,0,0.6712,Fri May 31 22:02:34 +0000 2013,3.40589e+17,fiercest anti gov t riots in years erupt in istanbul httpAddress,fiercest anti gov riots years erupt,0.9213446871220466,0.07865531287795327,0.0
307,982,1657979597,False,finalized,3,04/05/18 13:31,001,0.0,0.6714,111,1,1.0,Sun Jun 09 19:02:49 +0000 2013,3.43805e+17,rt usrId erdogan is on his 4th public speech of httpAddress some turkish tv nets showed live video of police crackdown on anti erdogan protest,erdogan th public speech tv nets showed live video police crackdown anti erdogan,0.8328390244012459,0.16716097559875437,0.0
308,988,1657979607,False,finalized,3,04/03/18 22:39,000,0.0,1.0,111,1,1.0,Sun Jun 09 09:58:56 +0000 2013,3.43669e+17,rt usrId we went to istanbul to film the biggest civil uprising in the history of the turkish republic httpAddress #turkey #,went film biggest civil uprising history republic,0.8923167362700648,0.10768326372993524,0.0
309,995,1657979623,False,finalized,3,04/03/18 20:56,00,0.0,0.6748,110,1,0.6748,Wed Jun 12 20:02:33 +0000 2013,3.44908e+17,protesters getting 1st aid in mosque #erdogan accused them of httpAddress #occupygezi #turkey,getting st aid mosque erdogan accused,0.9434848207969948,0.05651517920300515,0.0
310,999,1657979628,False,finalized,3,04/03/18 20:56,00,0.0,0.6748,110,1,0.6748,Wed Jun 05 21:59:13 +0000 2013,3.424e+17,photo racyagainsttheclock the peoples library at httpAddress httpAddress,photo racyagainsttheclock peoples library,0.8408192665605115,0.1591807334394885,0.0
311,1000,1657979629,False,finalized,3,04/03/18 19:31,000,0.0,1.0,111,1,1.0,Sun Jun 16 00:38:26 +0000 2013,3.46064e+17,19fidel40 silence is a crime against police brutality ! rt please !! #occupygezi #occupyturkey #wearegezi #turkey httpAddress,fidel silence crime police brutality please occupyturkey wearegezi,0.9027165141294258,0.0972834858705744,0.0
312,1009,1657979648,False,finalized,3,04/03/18 19:21,0,0.0,0.0,100,0,0.6748,Wed Jun 05 16:35:43 +0000 2013,3.42319e+17,the invisible war waged in #turkey on those who dare to stand up speak out httpAddress #resistanbul,invisible war waged dare stand speak resistanbul,0.7271455442109266,0.27285445578907347,0.0
313,1011,1657979656,False,finalized,3,04/04/18 09:44,000,0.0,1.0,111,1,1.0,Fri Jun 14 19:25:12 +0000 2013,3.45623e+17,the revolution will not be televised it will be httpAddress #occupygezi httpAddress,revolution televised,0.8598531864990651,0.14014681350093497,0.0
314,1022,1657979679,False,finalized,3,04/03/18 20:56,000,0.0,1.0,111,1,1.0,Sat Jun 01 09:23:22 +0000 2013,3.4076e+17,rt usrId #occupygezi do not trust httpAddress security bbim is completely insecure use otr for secure chat httpAddress,trust security bbim completely insecure use otr secure chat,0.8325835203590563,0.1674164796409439,0.0
315,1026,1657979687,False,finalized,3,04/07/18 10:25,0,0.0,0.0,10,0,0.6786,Mon Jun 17 06:37:56 +0000 2013,3.46517e+17,#direnankara ankara httpAddress DD others httpAddress,ankara others,0.9033135558525308,0.09668644414746921,0.0
316,1039,1657979707,False,finalized,3,04/03/18 21:27,111,1.0,1.0,111,1,1.0,Sat Jun 01 18:41:09 +0000 2013,3.40901e+17,the events that occured in turkey yesterday are horrifying and its sad that they won t be televised bc of their httpAddress #direngezipark,events occured yesterday horrifying sad televised bc,0.8923167362700648,0.10768326372993524,0.0
317,1040,1657979708,False,finalized,3,04/03/18 18:39,101,1.0,0.6612,111,1,1.0,Fri May 31 19:26:17 +0000 2013,3.4055e+17,rt usrId usrId usrId usrId animals are dying from police brutality because we only wanted to proctect the trees,animals dying police brutality wanted proctect trees,0.8592821524163508,0.14071784758364927,0.0
318,1043,1657979712,False,finalized,3,04/06/18 12:40,000,0.0,1.0,111,1,1.0,Fri Jun 07 09:08:38 +0000 2013,3.42931e+17,stop calling gezi park a small green space httpAddress,stop calling small green space,0.879315824761673,0.12068417523832708,0.0
319,1052,1657979728,False,finalized,3,04/06/18 12:45,00,0.0,0.6666,101,1,0.6666,Mon Jun 03 11:23:40 +0000 2013,3.41516e+17,rt usrId turkcell we received political pressure to block communications in turkey httpAddress #ireport #occupygezi,turkcell received political pressure block communications ireport,0.9113110812813905,0.08868891871860937,0.0
320,1055,1657979734,False,finalized,3,04/03/18 17:54,000,0.0,1.0,111,1,1.0,Wed Jun 19 19:01:30 +0000 2013,3.47429e+17,rt usrId people in turkey have started to write #direngeziparki on httpAddress #occupygezi httpAddress,people started write,0.8243710669446168,0.17562893305538313,0.0
321,1060,1657979741,False,finalized,3,4/22/2018 18:21:35,000,0.0,1.0,111,1,1.0,Thu Jun 06 11:25:42 +0000 2013,3.42603e+17,rt usrId twitter bird on the wall in httpAddress #wearegezi #occupygezi httpAddress,twitter bird wall wearegezi,0.9465527963772765,0.05344720362272351,0.0
322,1064,1657979745,False,finalized,3,04/03/18 19:40,111,1.0,1.0,111,1,1.0,Mon Jun 03 13:08:00 +0000 2013,3.41542e+17,rt usrId breaking a 20 year old turkish man has died after a taxi drove into a group of protesters in istanbul,breaking year old man died taxi drove group,0.7911001916936214,0.20889980830637836,0.0
323,1067,1657979750,False,finalized,3,4/22/2018 18:28:39,000,0.0,1.0,111,1,1.0,Sat Jun 01 14:01:20 +0000 2013,3.4083e+17,usrId rt gezi protests continuing and spreading all over the world ! this is los httpAddress #occupygezi #occupyturkey httpAddress,continuing spreading world los occupyturkey,0.9315181872986619,0.06848181270133796,0.0
324,1068,1657979751,False,finalized,3,04/06/18 11:57,111,1.0,1.0,111,1,1.0,Fri May 31 17:46:38 +0000 2013,3.40525e+17,rt usrId turkish government destroy the park in middle of the httpAddress police attack the httpAddress #direngeziparki #occupygezi htt,government destroy middle police attack htt,0.7352915846437897,0.26470841535621015,0.0
325,1070,1657979757,False,finalized,3,4/23/2018 09:35:09,010,0.0,0.6609,111,1,1.0,Fri May 31 18:42:56 +0000 2013,3.40539e+17,rt usrId #turkey s tear gas canisters with love from usa ! #occupygezi httpAddress via usrId,tear gas canisters love usa via,0.6427341094166513,0.35726589058334873,1.0
326,1080,1657979773,False,finalized,3,04/04/18 08:50,011,1.0,0.6684,111,1,1.0,Sun Jun 16 07:25:34 +0000 2013,3.46167e+17,rt usrId young people are thronging the streets now in iran and in turkey s gezi httpAddress the ones in turkey are being httpAddress,young people thronging streets iran ones,0.8969066845626293,0.10309331543737087,0.0
327,1082,1657979776,False,finalized,3,4/22/2018 18:46:35,111,1.0,1.0,111,1,1.0,Sat Jun 01 09:48:37 +0000 2013,3.40767e+17,rt usrId photo protesters clash with riot police in central #ankara httpAddress #turkey #occupygezi httpAddress,photo clash riot police central ankara,0.807770564234087,0.19222943576591275,0.0
328,1083,1657979777,False,finalized,3,04/03/18 22:25,000,0.0,1.0,111,1,1.0,Thu Jun 06 11:21:21 +0000 2013,3.42602e+17,rt usrId usrId uses storify to show some of the latest istanbul images httpAddress #occupygezi #occupygezinyc,uses storify show latest images occupygezinyc,0.9079196960181037,0.09208030398189634,0.0
329,1084,1657979780,False,finalized,3,04/03/18 18:24,010,0.0,0.6676,111,1,1.0,Sat Jun 01 13:07:51 +0000 2013,3.40817e+17,usrId taksim square in istanbul activists entered the police httpAddress in ankara police using chemical httpAddress,square activists entered police ankara police using chemical,0.13719585668844136,0.8628041433115589,1.0
330,1085,1657979781,False,finalized,3,04/06/18 15:43,0,0.0,0.0,10,0,0.6648,Wed Jun 05 21:24:28 +0000 2013,3.42391e+17,cnn turk httpAddress #direnankara,cnn turk,0.8317658535808352,0.16823414641916476,0.0
331,1087,1657979786,False,finalized,3,4/23/2018 09:39:35,000,0.0,1.0,111,1,1.0,Mon Jun 17 21:29:54 +0000 2013,3.46742e+17,#youtube gezipark polis basina karsi httpAddress police against the press http httpAddresshttpAddresst . cohttpAddresscjxjn8umto #direngezi #direntaksim #direnturkiye,youtube gezipark polis basina karsi police press cohttpaddresscjxjn umto direngezi direntaksim direnturkiye,0.41034508050956886,0.5896549194904313,1.0
332,1095,1657979797,False,finalized,3,4/22/2018 12:42:04,000,0.0,1.0,111,1,1.0,Fri May 31 14:09:28 +0000 2013,3.4047e+17,rt usrId some more footage from istanbul this one by greenpeace turkey ping usrId #direngeziparki httpAddress,footage one greenpeace ping,0.8923167362700648,0.10768326372993524,0.0
333,1097,1657979803,False,finalized,3,04/06/18 13:58,0,0.0,0.0,10,0,0.6738,Wed Jun 05 06:56:43 +0000 2013,3.42173e+17,rt usrId we are sending erdogan a httpAddress the message is you are not a king in this httpAddress httpAddress #turkey,sending erdogan message king,0.9434848207969948,0.05651517920300515,0.0
334,1098,1657979804,False,finalized,3,04/03/18 21:22,0,0.0,0.0,1,0,0.6712,Tue Jun 04 06:07:57 +0000 2013,3.41798e+17,usrId usrId dont occupy turkey ! #defendturkey,dont occupy defendturkey,0.8756968326220154,0.12430316737798475,0.0
335,1105,1657979819,False,finalized,3,04/03/18 18:03,001,0.0,0.6594,111,1,1.0,Mon Jun 03 09:33:41 +0000 2013,3.41488e+17,rt usrId here s the latest bbc report on protests in httpAddress sunday night saw worst violence httpAddress we ll cover on httpAddress httpAddress,latest bbc report sunday night saw worst violence cover,0.8368627685666342,0.16313723143336592,0.0
336,1107,1657979825,False,finalized,3,04/03/18 22:36,00,0.0,0.6712,101,1,0.6712,Tue Jun 11 05:21:47 +0000 2013,3.44324e+17,a little champagne might boost your brain power httpAddress #occupygezi,little champagne might boost brain power,0.9050678575872014,0.09493214241279842,0.0
337,1108,1657979826,False,finalized,3,04/07/18 10:41,1,0.0,0.0,10,0,0.6786,Fri Jun 07 10:44:14 +0000 2013,3.42955e+17,social media is worst menace to society says turkey pm DD twitter users arrested httpAddress via usrId,social media worst menace society says twitter users arrested via,0.6306118306988331,0.36938816930116697,1.0
338,1112,1657979835,False,finalized,3,04/03/18 22:18,00,0.0,0.6712,101,1,0.6712,Wed Jun 05 19:46:08 +0000 2013,3.42367e+17,rt usrId usrId usrId usrId first 475 sent to istanbul ! please give and rt ! httpAddress #direngezi #occ,first sent please give direngezi occ,0.8489409203474848,0.1510590796525149,0.0
339,1114,1657979839,False,finalized,3,04/03/18 19:21,0,0.0,0.0,10,0,0.6721,Sun Jun 02 07:46:37 +0000 2013,3.41099e+17,rt usrId feature are we seeing a turkish spring on the streets of #istanbul ? usrId writes httpAddress #tu,feature seeing spring streets writes tu,0.9388713272510886,0.06112867274891153,0.0
340,1116,1657979841,False,finalized,3,04/03/18 17:19,000,0.0,1.0,111,1,1.0,Tue Jun 18 07:36:14 +0000 2013,3.46894e+17,rt usrId i am nothing but the idea is important standing man or #duranadam new symbol of #turkey protests on #bbcnewsday,nothing idea important standing man duranadam new symbol bbcnewsday,0.9495505435210628,0.05044945647893702,0.0
341,1117,1657979842,False,finalized,3,04/03/18 22:23,00,0.0,0.6631,11,1,0.6631,Sat Jun 01 08:32:38 +0000 2013,3.40748e+17,rt usrId best of luck to the people of turkey httpAddress #occupyturkey httpAddress,best luck people occupyturkey,0.8452101643295329,0.1547898356704673,0.0
342,1118,1657979843,False,finalized,3,4/18/2018 05:47:05,000,0.0,1.0,111,1,1.0,Fri May 31 18:44:30 +0000 2013,3.40539e+17,rt usrId love it ! rt usrId i am in solidarity with #occupygezi httpAddress,love solidarity,0.9031528740635981,0.09684712593640186,0.0
343,1126,1657979856,False,finalized,3,4/22/2018 12:44:15,1,0.0,0.0,1,0,0.6783,Sun Jun 09 18:00:18 +0000 2013,3.4379e+17,rt usrId protesters in istanbul helping a dog affected by tear gas httpAddress httpAddress,helping dog affected tear gas,0.6427341094166513,0.35726589058334873,1.0
344,1129,1657979860,False,finalized,3,04/03/18 19:06,00,0.0,0.6748,101,1,0.6748,Fri Jun 21 16:16:44 +0000 2013,3.48112e+17,rt usrId insulting officers honor amp ,insulting officers honor,0.8923167362700648,0.10768326372993524,0.0
345,1132,1657979863,False,finalized,3,4/22/2018 12:48:44,001,0.0,0.6783,111,1,1.0,Fri May 31 15:39:11 +0000 2013,3.40493e+17,rt usrId gezi parki is now a symbol of noncooperation and unity of turkish httpAddress this is the end of this fascist httpAddress #di,parki symbol noncooperation unity end fascist di,0.8923167362700648,0.10768326372993524,0.0
346,1134,1657979865,False,finalized,3,04/03/18 20:52,000,0.0,1.0,111,1,1.0,Sat Jun 01 00:34:28 +0000 2013,3.40627e+17,rt usrId the whole world is watching istanbul ! #direngezipark #occupygezi httpAddress,whole world watching,0.9259842607926041,0.07401573920739582,0.0
