,Unnamed: 0,_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,clean_text,non_vio_prob,vio_prob,violence_prediction
301,660,1657979018,FALSE,finalized,3,04/03/18 22:42,"""111""",1,1,"""111""",1,1,Sat Jun 01 00:17:09 +0000 2013,3.41E+17,rt usrId #occupygezi protests turn violent as police attack peaceful protesters in istanbul httpAddress via usrId #,turn violent police attack peaceful via,0.24862824,0.75137176,1
302,661,1657979020,FALSE,finalized,3,04/07/18 16:21,"""000""",0,1,"""111""",1,1,Thu Jun 13 19:11:09 +0000 2013,3.45E+17,#turkey live with avi at gezi park httpAddress u feel the humanism in the park and the terror and fear outside the park,live avi u feel humanism terror fear outside,0.9393191,0.0606809,0
303,663,1657979022,FALSE,finalized,3,04/06/18 14:46,"""00""",0,0.6695,"""110""",1,0.6695,Tue Jun 04 12:07:01 +0000 2013,3.42E+17,my father told me when i was young riots are httpAddress it means httpAddress #occupygezi,father told young riots means,0.937532115,0.062467885,0
304,664,1657979023,FALSE,finalized,3,4/21/2018 18:00:56,"""0""",0,0,"""001""",0,0.6783,Mon Jun 10 07:41:11 +0000 2013,3.44E+17,rt usrId why turkey s mainstream media chose to show penguins rather than protests kerem oktem httpAddress,mainstream media chose show penguins rather kerem oktem,0.952292308,0.047707692,0
305,665,1657979026,FALSE,finalized,3,04/06/18 12:54,"""nan""",0,0,"""000""",0,1,Mon Jun 24 10:22:20 +0000 2013,3.49E+17,i ve come all the way to turkey and still i find myself in the same place as a fucking #reddawg,come way still find place fucking reddawg,0.948522129,0.051477871,0
307,671,1657979040,FALSE,finalized,3,04/03/18 22:30,"""0-11""",0,0.336,"""111""",1,1,Sat Jun 15 20:51:04 +0000 2013,3.46E+17,rt usrId #erdogan s police is burning wish tree at #gezipark httpAddress but can t burn our hope #occupytree,erdogan police burning wish tree gezipark burn hope occupytree,0.947561464,0.052438536,0
308,677,1657979050,FALSE,finalized,3,04/03/18 22:42,"""0""",0,0,"""100""",0,0.6631,Tue Jun 04 16:56:51 +0000 2013,3.42E+17,rt usrId white house calls for calm in turkey as protests rage on httpAddress,white house calls calm rage,0.948522129,0.051477871,0
309,679,1657979056,FALSE,finalized,3,04/03/18 21:27,"""000""",0,1,"""111""",1,1,Sun Jun 23 19:45:32 +0000 2013,3.49E+17,#halktv candir #direngaziparki,halktv candir direngaziparki,0.948522129,0.051477871,0
310,685,1657979068,FALSE,finalized,3,4/22/2018 12:54:24,"""nan""",0,0,"""000""",0,1,Tue Jun 25 20:58:18 +0000 2013,3.50E+17,the shit y all moms buy y all and keep in the httpAddress fucking turkey bacon ? y all niggas are httpAddress worst idea httpAddress,shit moms buy keep fucking bacon niggas worst idea,0.968685934,0.031314066,0
311,686,1657979069,FALSE,finalized,3,04/06/18 14:46,"""nan""",0,0,"""000""",0,1,Sun Jun 16 23:07:02 +0000 2013,3.46E+17,usrId son i think i offended the whole of turkey mentions are in shambles lmaoo,son think offended whole mentions shambles lmaoo,0.913611556,0.086388444,0
312,688,1657979074,FALSE,finalized,3,04/03/18 21:12,"""111""",1,1,"""111""",1,1,Sun Jun 16 11:27:32 +0000 2013,3.46E+17,rt usrId amnesty press release on #turkey police violence secret detentions arrest of doctors #direngeziparki #occupygezi http,amnesty press release police violence secret detentions arrest doctors,0.107200191,0.892799809,1
313,691,1657979080,FALSE,finalized,3,4/22/2018 12:57:46,"""1""",0,0,"""001""",0,0.6783,Sat Jun 01 20:39:45 +0000 2013,3.41E+17,rt usrId cnn international correspondent usrId is covering the growing protests in httpAddress cnn turk showing music videos an,cnn international correspondent covering growing cnn turk showing music videos,0.976281374,0.023718626,0
314,692,1657979081,FALSE,finalized,3,04/07/18 09:15,"""0""",0,0,"""001""",0,0.6648,Sat Jun 22 16:05:42 +0000 2013,3.48E+17,rt usrId sound of silence taksim square httpAddress,sound silence square,0.935195922,0.064804078,0
315,694,1657979084,FALSE,finalized,3,4/22/2018 12:44:15,"""001""",0,0.6783,"""111""",1,1,Sun Jun 02 18:38:48 +0000 2013,3.41E+17,rt usrId good read but get s it wrong on the kurds muftah why the gezi park protests do not herald a turkish spring yet h,good read get wrong kurds muftah herald spring yet h,0.949093483,0.050906517,0
316,695,1657979085,FALSE,finalized,3,4/22/2018 18:44:43,"""nan""",0,0,"""000""",0,1,Thu Jun 20 20:47:00 +0000 2013,3.48E+17,paul gnawing on a turkey leg at six httpAddress describing its taste he comments httpAddress httpAddress,paul gnawing leg six describing taste comments,0.948522129,0.051477871,0
317,697,1657979088,FALSE,finalized,3,04/03/18 19:36,"""010""",0,0.673,"""111""",1,1,Tue Jun 11 11:57:18 +0000 2013,3.44E+17,riot police move into taksim square httpAddress,riot police move square,0.925914343,0.074085657,0
318,698,1657979089,FALSE,finalized,3,04/03/18 19:03,"""nan""",0,0,"""000""",0,1,Wed Jun 12 23:46:34 +0000 2013,3.45E+17,usrId this is my second return two months on a roman dig in turkey afterwards !,second return two months roman dig afterwards,0.950754957,0.049245043,0
319,702,1657979096,FALSE,finalized,3,04/04/18 09:27,"""010""",0,0.6658,"""111""",1,1,Mon Jun 17 10:46:06 +0000 2013,3.47E+17,icymi trying to quell protests turkish police uses belgian fn303 less lethal launchers httpAddress #occupygezi #taksim #turkey,icymi trying quell police uses belgian fn less lethal launchers,0.7742395,0.2257605,0
320,703,1657979097,FALSE,finalized,3,4/21/2018 18:07:22,"""001""",0,0.6783,"""111""",1,1,Sun Jun 02 23:07:19 +0000 2013,3.41E+17,rt usrId stop the violence #occupygezi #occupyturkey httpAddress,stop violence occupyturkey,0.894500601,0.105499399,0
321,706,1657979107,FALSE,finalized,3,04/09/18 14:10,"""0""",0,0,"""010""",0,0.6648,Tue Jun 04 00:48:52 +0000 2013,3.42E+17,rt usrId just had a long chat with my uni day classmate from httpAddress she seemed so excited about the taksim httpAddress,long chat uni day classmate seemed excited,0.962412677,0.037587323,0
322,707,1657979109,FALSE,finalized,3,04/03/18 17:47,"""nan""",0,0,"""000""",0,1,Wed Jun 12 15:48:05 +0000 2013,3.45E+17,rt usrId follow our continued coverage of the situation in httpAddress photo taken by #fshotline user gorkem httpAddress httpAddress,follow continued coverage situation photo taken fshotline user gorkem,0.899030869,0.100969131,0
323,709,1657979113,FALSE,finalized,3,04/03/18 22:05,"""nan""",0,0,"""000""",0,1,Sun Jun 16 15:46:13 +0000 2013,3.46E+17,#erdogan internat media does not see the massacres in syria the events in gaza ,erdogan internat media see massacres syria events gaza,0.987646695,0.012353305,0
324,712,1657979119,FALSE,finalized,3,04/06/18 16:09,"""nan""",0,0,"""000""",0,1,Wed Jun 12 21:51:50 +0000 2013,3.45E+17,rt usrId thousands of anti government protesters remain in taksim sq tonight despite pm httpAddress what now for turkey ? our top story,thousands anti government remain sq tonight despite top story,0.963610868,0.036389132,0
325,714,1657979123,FALSE,finalized,3,04/11/18 21:50,"""0""",0,0,"""010""",0,0.6667,Sat Jun 01 18:36:36 +0000 2013,3.41E+17,httpAddress now looping scene of protesters turning firefighters away from torched vehicle,looping scene turning firefighters away torched vehicle,0.948522129,0.051477871,0
326,717,1657979131,FALSE,finalized,3,04/06/18 12:26,"""00""",0,0.6639,"""011""",1,0.6639,Mon Jun 03 20:38:52 +0000 2013,3.42E+17,just a little bit of what is going on in httpAddress #getthefacts #occupygezi #occupyistanbul httpAddress,little bit going getthefacts occupyistanbul,0.969868293,0.030131707,0
327,718,1657979133,FALSE,finalized,3,04/07/18 17:04,"""nan""",0,0,"""000""",0,1,Tue Jun 11 07:20:18 +0000 2013,3.44E+17,rt usrId usrId usrId i m not sure what they mean about protesters giving an httpAddress httpAddress #,sure mean giving,0.948522129,0.051477871,0
328,720,1657979138,FALSE,finalized,3,04/03/18 20:24,"""nan""",0,0,"""000""",0,1,Sun Jun 16 15:14:08 +0000 2013,3.46E+17,we love you turkish prime minister erdogan may allah protect you from the zionists,love prime minister erdogan allah protect zionists,0.992575473,0.007424527,0
330,722,1657979140,FALSE,finalized,3,04/03/18 21:38,"""000""",0,1,"""111""",1,1,Fri May 31 15:54:43 +0000 2013,3.40E+17,thousands in #turkey are protesting construction of malls by demolishing existing httpAddress this is an excuse people r fed up by pm httpAddress,thousands protesting construction malls demolishing existing excuse people r fed,0.981825593,0.018174407,0
331,723,1657979144,FALSE,finalized,3,4/14/2018 05:48:51,"""nan""",0,0,"""000""",0,1,Fri May 31 14:07:42 +0000 2013,3.40E+17,turkey burgers really can be juicy and flavorful httpAddress turkey burgers really can be juicy httpAddress httpAddress,burgers really juicy flavorful burgers really juicy,0.964349107,0.035650893,0
332,724,1657979145,FALSE,finalized,3,04/03/18 18:07,"""nan""",0,0,"""000""",0,1,Fri Jun 21 21:25:33 +0000 2013,3.48E+17,rt usrId more urban women join the workforce in turkey httpAddress,urban women join workforce,0.964235847,0.035764153,0
333,728,1657979151,FALSE,finalized,3,4/20/2018 13:22:17,"""nan""",0,0,"""000""",0,1,Wed Jun 12 17:12:09 +0000 2013,3.45E+17,leadership comparisons between erdogan thatcher and putin httpAddress,leadership comparisons erdogan thatcher putin,0.983331641,0.016668359,0
334,729,1657979152,FALSE,finalized,3,4/20/2018 13:20:58,"""nan""",0,0,"""000""",0,1,Mon Jun 17 10:58:41 +0000 2013,3.47E+17,rt usrId shot my first turkey httpAddress . scared the shit out of everyone in the frozen food httpAddress,shot first scared shit everyone frozen food,0.951001691,0.048998309,0
335,731,1657979154,FALSE,finalized,3,04/03/18 18:48,"""0""",0,0,"""001""",0,0.6594,Sun Jun 02 02:48:39 +0000 2013,3.41E+17,rt usrId imagine if 5 or even less of the protesters in #turkey were in #iran ? the media s bleeding hearts would be all over t,imagine even less iran media bleeding hearts would,0.952292308,0.047707692,0
336,732,1657979156,FALSE,finalized,3,04/07/18 10:41,"""nan""",0,0,"""000""",0,1,Wed Jun 05 03:31:48 +0000 2013,3.42E+17,problem ? up brian turkey dog tho usrId this turkey dog good af,problem brian dog tho dog good af,0.949093483,0.050906517,0
337,734,1657979158,FALSE,finalized,3,04/03/18 17:51,"""000""",0,1,"""111""",1,1,Sun Jun 09 21:03:04 +0000 2013,3.44E+17,protests show turks can t tolerate erdogan anymore aaron stein the atlantic httpAddress,show turks tolerate erdogan anymore aaron stein atlantic,0.983331641,0.016668359,0
338,735,1657979162,FALSE,finalized,3,4/15/2018 14:57:56,"""111""",1,1,"""111""",1,1,Fri May 31 21:37:39 +0000 2013,3.41E+17,rt usrId in turkey at least DD injured as police clash with protesters at gezi park httpAddress #occupygezi httpAddress,least injured police clash,0.312386267,0.687613733,1
339,785,1657979237,FALSE,finalized,3,4/22/2018 12:57:46,"""101""",1,0.6609,"""111""",1,1,Sat Jun 01 09:11:13 +0000 2013,3.41E+17,rt usrId usrId in turkey at least DD injured as police clash with protesters at gezi park httpAddress #occupygezi http,least injured police clash,0.312386267,0.687613733,1
341,738,1657979167,FALSE,finalized,3,4/27/2018 17:18:44,"""000""",0,1,"""111""",1,1,Mon Jun 17 10:20:30 +0000 2013,3.47E+17,rt usrId turkey like an httpAddress layer after layer gezi park was an armenian cemetery and land before being confiscated by the stat,like layer layer armenian cemetery land confiscated stat,0.909140936,0.090859064,0
342,739,1657979168,FALSE,finalized,3,04/03/18 19:00,"""nan""",0,0,"""000""",0,1,Sun Jun 02 06:09:31 +0000 2013,3.41E+17,iamsatellights just eatin a turkey sandwich i want panera meow,iamsatellights eatin sandwich want panera meow,0.949299345,0.050700655,0
343,741,1657979172,FALSE,finalized,3,04/03/18 18:24,"""000""",0,1,"""111""",1,1,Sun Jun 09 20:49:15 +0000 2013,3.44E+17,turkish protesters call for continued demonstrations erdogan defiant haaretz httpAddress httpAddress usrId,call continued demonstrations erdogan defiant haaretz,0.951353057,0.048646943,0
344,742,1657979174,FALSE,finalized,3,4/22/2018 18:46:35,"""0""",0,0,"""001""",0,0.6667,Mon Jun 24 12:40:32 +0000 2013,3.49E+17,rt usrId thousands of fenerbahce fans marching to taksim httpAddress httpAddress httpAddress,thousands fenerbahce fans marching,0.982589882,0.017410118,0
345,747,1657979182,FALSE,finalized,3,04/03/18 22:25,"""nan""",0,0,"""000""",0,1,Fri Jun 07 18:57:33 +0000 2013,3.43E+17,within a common horizon at luxembourg amp ,within common horizon luxembourg,0.948522129,0.051477871,0
346,748,1657979184,FALSE,finalized,3,04/03/18 21:04,"""000""",0,1,"""111""",1,1,Sat Jun 01 09:38:02 +0000 2013,3.41E+17,rt usrId a guide to whats going on in istanbuls gezi park httpAddress #gezipark #occupygezi #direngezipark,guide whats going istanbuls gezipark,0.99018132,0.00981868,0
347,750,1657979187,FALSE,finalized,3,04/09/18 16:53,"""111""",1,1,"""111""",1,1,Fri May 31 19:03:22 +0000 2013,3.41E+17,usrId turkish police use excessive force to peaceful httpAddress #geziparki #direngaziparki please rt,police use excessive force peaceful direngaziparki please,0.66862652,0.33137348,1
348,751,1657979189,FALSE,finalized,3,4/21/2018 18:13:48,"""000""",0,1,"""111""",1,1,Sun Jun 09 16:59:01 +0000 2013,3.44E+17,rt usrId this is what s happenning in istanbul right now #direngezipark #capulchulartakipleiyor httpAddress,happenning right capulchulartakipleiyor,0.978694303,0.021305697,0
349,752,1657979190,FALSE,finalized,3,04/10/18 15:51,"""nan""",0,0,"""000""",0,1,Wed Jun 12 16:22:06 +0000 2013,3.45E+17,statement by hrvp catherine ashton on the latest developments in turkey httpAddress,statement hrvp catherine ashton latest developments,0.957137893,0.042862107,0
351,758,1657979197,FALSE,finalized,3,4/22/2018 18:48:54,"""nan""",0,0,"""000""",0,1,Mon Jun 24 17:18:04 +0000 2013,3.49E+17,healed turkey vulture set free into the niagara gorge httpAddress,healed vulture set free niagara gorge,0.954551433,0.045448567,0
352,759,1657979199,FALSE,finalized,3,4/14/2018 05:48:51,"""nan""",0,0,"""000""",0,1,Wed Jun 12 17:20:11 +0000 2013,3.45E+17,my sandwich just consisted of turkey ham sunny side up egg bacon pepper jack cheese and mango httpAddress if you were wanting to know,sandwich consisted ham sunny side egg bacon pepper jack cheese mango wanting know,0.970047646,0.029952354,0
353,762,1657979202,FALSE,finalized,3,04/04/18 08:57,"""011""",1,0.6684,"""111""",1,1,Sun Jun 02 12:06:32 +0000 2013,3.41E+17,rt usrId usrId i am from turkey ! turkish that you take ! i love you so much ! turks 341163928736387072 sun jun DD 12 06 33 00 2013 #repost usrId what s going on in #turkey at the moment is a new page for us all in #history httpAddress jun DD 12 06 35 00 2013 rt usrId big clean up at gezi parki and the streets of httpAddress now returning to the festival atmosphere this whole protest star 341163949233942528 sun jun DD 12 06 38 00 2013 so jealous of my grandma in turkey right now ! 341163958981492736 sun jun DD 12 06 41 00 2013 rt usrId people of taksim trying to assist the dog who is also effected by the tear gas by the police httpAddress usrId jun DD 12 06 44 00 2013 rt usrId turkish protesters continue to gather at taksim square following withdrawal of heavy police presence httpAddress #o,take love much turks repost going moment new page us history big clean parki streets returning festival atmosphere whole star jealous grandma right people trying assist dog also effected tear gas police continue gather square following withdrawal heavy police presence o,0.648031646,0.351968354,1
354,764,1657979205,FALSE,finalized,3,04/03/18 19:29,"""1""",0,0,"""100""",0,0.6667,Sun Jun 23 16:32:01 +0000 2013,3.49E+17,rt usrId crazy to think these streets were filled with clashes DD hours httpAddress now thescene of happy pride httpAddress #istanbul httpAddress,crazy think streets filled clashes hours thescene happy pride,0.918133149,0.081866851,0
355,767,1657979210,FALSE,finalized,3,04/04/18 09:27,"""011""",1,0.6684,"""111""",1,1,Thu Jun 13 00:35:58 +0000 2013,3.45E+17,rt usrId turkey police attack to peaceful unable person at taksim square gezi httpAddress httpAddress via usrId #occupytu,police attack peaceful unable person square via occupytu,0.644557554,0.355442446,1
356,771,1657979218,FALSE,finalized,3,04/03/18 18:43,"""000""",0,1,"""111""",1,1,Tue Jun 11 05:06:57 +0000 2013,3.44E+17,rt usrId riot police enter taksim square istanbul focus of ongoing anti government protest in turkey,riot police enter square focus ongoing anti government,0.921126905,0.078873095,0
357,773,1657979221,FALSE,finalized,3,4/21/2018 18:05:25,"""0""",0,0,"""001""",0,0.6783,Sat Jun 08 19:53:13 +0000 2013,3.43E+17,rt usrId turkey protestors demands given a dose of reality by httpAddress the good the bad and the ridiculous httpAddress,protestors demands given dose reality good bad ridiculous,0.938951404,0.061048596,0
358,774,1657979222,FALSE,finalized,3,04/03/18 21:15,"""00""",0,0.6658,"""101""",1,0.6658,Sat Jun 01 07:10:17 +0000 2013,3.41E+17,istanbul park protests sow the seeds of a turkish spring richard seymour httpAddress via usrId,sow seeds spring richard seymour via,0.948522129,0.051477871,0
359,775,1657979223,FALSE,finalized,3,4/21/2018 17:58:30,"""0""",0,0,"""001""",0,0.6783,Mon Jun 03 12:01:15 +0000 2013,3.42E+17,rt usrId prime minister erdogan of #turkey can call usrId a menace but social media are now a political fact of httpAddress httpAddress,prime minister erdogan call menace social media political fact,0.989492557,0.010507443,0
360,776,1657979224,FALSE,finalized,3,04/03/18 18:08,"""0""",0,0,"""001""",0,0.6594,Mon Jun 17 17:13:32 +0000 2013,3.47E+17,rt usrId meanwhile at a nearby restaurant toma turkish water cannon is on the menu #occupygezi #gezihumours httpAddress,meanwhile nearby restaurant toma water cannon menu gezihumours,0.851090557,0.148909443,0
361,777,1657979225,FALSE,finalized,3,04/03/18 17:51,"""nan""",0,0,"""000""",0,1,Sat Jun 22 13:40:33 +0000 2013,3.48E+17,rt usrId cia and special operations troops have trained the rebels in anti tank and antiaircraft weaponry in jordan and turkey httpAddress,cia special operations troops trained rebels anti tank antiaircraft weaponry jordan,0.938336477,0.061663523,0
362,779,1657979228,FALSE,finalized,3,04/04/18 09:01,"""0""",0,0,"""010""",0,0.6658,Mon Jun 24 21:05:37 +0000 2013,3.49E+17,eu seeks to look beyond turkey protests httpAddress,eu seeks look beyond,0.948522129,0.051477871,0
363,781,1657979231,FALSE,finalized,3,04/06/18 15:57,"""000""",0,1,"""111""",1,1,Sat Jun 01 22:03:56 +0000 2013,3.41E+17,a revolution is httpAddress stay httpAddress spread the httpAddress #occupygezi #direngeziparki #occupyturkey httpAddress,revolution stay spread occupyturkey,0.79565181,0.20434819,0
364,783,1657979233,FALSE,finalized,3,04/03/18 22:50,"""00""",0,0.6712,"""101""",1,0.6712,Thu Jun 13 20:32:49 +0000 2013,3.45E+17,rt usrId somehow bagpipes yep the scottish kind appeared on the httpAddress no idea how that httpAddress #occupygezi httpAddress,somehow bagpipes yep scottish kind appeared idea,0.948522129,0.051477871,0
365,786,1657979239,FALSE,finalized,3,04/03/18 17:39,"""nan""",0,0,"""000""",0,1,Mon Jun 24 10:02:26 +0000 2013,3.49E+17,rt usrId #toilet history the roman flush toilet #travel #photo #turkey #offbeat #ttot httpAddress,toilet history roman flush toilet travel photo offbeat ttot,0.878453569,0.121546431,0
366,788,1657979241,FALSE,finalized,3,04/03/18 22:17,"""0""",0,0,"""010""",0,0.6526,Fri Jun 14 09:37:27 +0000 2013,3.45E+17,a deeper look at erdogan s psych httpAddress by usrId #turkey #taksim,deeper look erdogan psych,0.983331641,0.016668359,0
367,792,1657979247,FALSE,finalized,3,4/18/2018 05:40:22,"""nan""",0,0,"""000""",0,1,Sun Jun 16 16:12:28 +0000 2013,3.46E+17,#taksim #istanbul #turkey erdogan s ak supporters vested httpAddress the danger of politicalparties prevents democracy httpAddress,erdogan ak supporters vested danger politicalparties prevents democracy,0.986275782,0.013724218,0
368,794,1657979249,FALSE,finalized,3,4/23/2018 09:30:58,"""001""",0,0.6783,"""111""",1,1,Mon Jun 03 00:26:34 +0000 2013,3.41E+17,government should respect the peaceful protesters and act to aleviate httpAddress we grieve for losses and injuries #occupygezi #occupyturkey,government respect peaceful act aleviate grieve losses injuries occupyturkey,0.939636878,0.060363122,0
369,797,1657979252,FALSE,finalized,3,4/13/2018 06:57:17,"""000""",0,1,"""111""",1,1,Fri Jun 07 10:07:35 +0000 2013,3.43E+17,contours of a new republic and signals from the past how to understand taksim square httpAddress #occupygezi #direngezi,contours new republic signals past understand square direngezi,0.93298961,0.06701039,0
370,798,1657979254,FALSE,finalized,3,04/07/18 17:14,"""nan""",0,0,"""000""",0,1,Sun Jun 02 18:40:14 +0000 2013,3.41E+17,rt usrId pm erdogan says it doesn t matter how much alcohol you consume one glass a week or more if you drink you are alcoh,erdogan says matter much alcohol consume one glass week drink alcoh,0.98727118,0.01272882,0
371,801,1657979262,FALSE,finalized,3,04/03/18 21:48,"""000""",0,1,"""111""",1,1,Sat Jun 08 18:12:16 +0000 2013,3.43E+17,massive crowd #taksim sq . right httpAddress #live stream on httpAddress #occupyistanbul,massive crowd sq right live stream occupyistanbul,0.977979885,0.022020115,0
372,804,1657979271,FALSE,finalized,3,04/07/18 15:28,"""000""",0,1,"""111""",1,1,Sat Jun 01 08:47:18 +0000 2013,3.41E+17,rt usrId erdogan s new flag of httpAddress #occupygezi #taksim #istanbul #direngaziparki httpAddress,erdogan new flag direngaziparki,0.989862678,0.010137322,0
373,805,1657979272,FALSE,finalized,3,04/03/18 21:12,"""nan""",0,0,"""000""",0,1,Sun Jun 02 10:25:47 +0000 2013,3.41E+17,rt usrId turkey the world is watching the people of turkey you are not httpAddress,world watching people,0.982315428,0.017684572,0
374,806,1657979273,FALSE,finalized,3,04/03/18 21:25,"""nan""",0,0,"""000""",0,1,Tue Jun 04 14:20:13 +0000 2013,3.42E+17,usrId #akp kicks people out of their home for runaway development projects and for the profit of akp httpAddress how is that freedom ?,akp kicks people home runaway development projects profit akp freedom,0.940790336,0.059209664,0
375,808,1657979277,FALSE,finalized,3,04/03/18 18:49,"""101""",1,0.6612,"""111""",1,1,Sat Jun 15 20:36:51 +0000 2013,3.46E+17,rt usrId police kickin the person who is stuck under police vehicle ! tell to world turkish police killing people in taksim turkey ! usrId,police kickin person stuck police vehicle tell world police killing people,0.512504043,0.487495957,1
376,809,1657979278,FALSE,finalized,3,4/23/2018 09:37:26,"""nan""",0,0,"""000""",0,1,Thu Jun 06 23:34:51 +0000 2013,3.43E+17,in DD the interest lobby launched a campaign against prime minister necmettin erbakan and provoked reaction of the httpAddress,interest lobby launched campaign prime minister necmettin erbakan provoked reaction,0.963908859,0.036091141,0
377,812,1657979283,FALSE,finalized,3,04/03/18 19:24,"""010""",0,0.6748,"""111""",1,1,Fri May 31 16:57:06 +0000 2013,3.41E+17,rt usrId turkish police taking sd cards of protestor cameras #occupygezi #direngezipark httpAddress,police taking sd cards protestor cameras,0.835713926,0.164286074,0
378,814,1657979285,FALSE,finalized,3,04/04/18 09:03,"""nan""",0,0,"""000""",0,1,Sun Jun 09 21:09:38 +0000 2013,3.44E+17,rt usrId turkey needs dialogue in order to develop its httpAddress eu expresses our httpAddress httpAddress,needs dialogue order develop eu expresses,0.954495046,0.045504954,0
380,816,1657979287,FALSE,finalized,3,04/03/18 18:02,"""10""",0,0.3388,"""101""",1,0.6667,Sat Jun 15 22:20:32 +0000 2013,3.46E+17,that is like war meeh httpAddress meh dafuq what is this chemicals ? #occupygezi,like war meeh meh dafuq chemicals,0.697114123,0.302885877,0
382,819,1657979292,FALSE,finalized,3,04/03/18 21:37,"""00""",0,0.6658,"""101""",1,0.6658,Fri Jun 14 09:17:56 +0000 2013,3.45E+17,turkey protests enter crucial phase httpAddress,enter crucial phase,0.975506092,0.024493908,0
383,820,1657979295,FALSE,finalized,3,4/13/2018 06:16:58,"""010""",0,0.6667,"""111""",1,1,Sat Jun 01 08:53:11 +0000 2013,3.41E+17,bruce willis let everyone httpAddress in turkey is not httpAddress people dying on the streets ? turkey is suffering ! #dayangezipark,bruce willis let everyone people dying streets suffering dayangezipark,0.920300631,0.079699369,0
384,821,1657979298,FALSE,finalized,3,4/15/2018 14:57:56,"""nan""",0,0,"""000""",0,1,Tue Jun 11 20:27:57 +0000 2013,3.45E+17,rt our correspondent has just returned from httpAddress uh what ?,correspondent returned uh,0.948522129,0.051477871,0
385,822,1657979301,FALSE,finalized,3,04/06/18 15:40,"""0""",0,0,"""010""",0,0.6648,Sun Jun 16 10:43:25 +0000 2013,3.46E+17,rt usrId rt pls !! #direnankara akinunver police blocking the road to ethem s httpAddress tell D good reason for doing this httpAddress,pls akinunver police blocking road ethem tell d good reason,0.757850156,0.242149844,0
387,825,1657979308,FALSE,finalized,3,04/04/18 08:50,"""nan""",0,0,"""000""",0,1,Sun Jun 09 22:49:48 +0000 2013,3.44E+17,rt usrId istanbul in photos the serpentine s new cloud cape town s hailstorm and more in our weekly look at the web httpAddress,photos serpentine new cloud cape town hailstorm weekly look web,0.922587771,0.077412229,0
388,826,1657979310,FALSE,finalized,3,04/03/18 19:03,"""nan""",0,0,"""000""",0,1,Tue Jun 04 19:26:39 +0000 2013,3.42E+17,oopps spent way too much httpAddress well least me an usrId will be looking #reem in #turkey,oopps spent way much well least looking reem,0.948522129,0.051477871,0
389,829,1657979316,FALSE,finalized,3,04/03/18 18:48,"""nan""",0,0,"""000""",0,1,Sat Jun 08 05:40:52 +0000 2013,3.43E+17,latvia v turkey volleyball european championships live stream june 09 DD httpAddress,latvia v volleyball european championships live stream june,0.9393191,0.0606809,0
391,833,1657979324,FALSE,finalized,3,04/03/18 21:02,"""nan""",0,0,"""000""",0,1,Fri May 31 23:54:21 +0000 2013,3.41E+17,rt usrId D sheep jumped off a cliff in turkey amp ,d sheep jumped cliff,0.948522129,0.051477871,0
393,836,1657979329,FALSE,finalized,3,04/03/18 19:15,"""nan""",0,0,"""000""",0,1,Thu Jun 20 19:31:11 +0000 2013,3.48E+17,final score italy turkey httpAddress sottana 11 ress 9 ,final score italy sottana ress,0.948522129,0.051477871,0
394,839,1657979332,FALSE,finalized,3,04/03/18 21:44,"""nan""",0,0,"""000""",0,1,Wed Jun 05 12:44:40 +0000 2013,3.42E+17,towels imported from turkey and turkey imported from maaine,towels imported imported maaine,0.948522129,0.051477871,0
395,840,1657979333,FALSE,finalized,3,04/07/18 16:46,"""nan""",0,0,"""000""",0,1,Sun Jun 23 18:31:44 +0000 2013,3.49E+17,erdogan defends riot police tactics in turkey protests istanbul reuters turkish prime minister tayyip httpAddress httpAddress,erdogan defends riot police tactics reuters prime minister tayyip,0.99199834,0.00800166,0
396,841,1657979334,FALSE,finalized,3,04/03/18 21:44,"""000""",0,1,"""111""",1,1,Fri May 31 20:11:17 +0000 2013,3.41E+17,rt usrId crowd chants gov t resign in solidarity against fascism #istanbul #geziparki httpAddress,crowd chants gov resign solidarity fascism,0.975113649,0.024886351,0
397,842,1657979337,FALSE,finalized,3,04/06/18 13:45,"""000""",0,1,"""111""",1,1,Sat Jun 08 23:45:47 +0000 2013,3.44E+17,from zero to half a billion good piece by usrId about usrId awfully nice person and usrId gt ,zero half billion good piece awfully nice person gt,0.949093483,0.050906517,0
398,843,1657979338,FALSE,finalized,3,04/06/18 12:45,"""000""",0,1,"""111""",1,1,Tue Jun 11 11:13:13 +0000 2013,3.44E+17,women at the forefront of turkish protests we are the women erdogan would like to see staying at httpAddress httpAddress #occupygezi,women forefront women erdogan would like see staying,0.984752241,0.015247759,0
399,846,1657979342,FALSE,finalized,3,04/03/18 22:39,"""nan""",0,0,"""000""",0,1,Mon Jun 10 12:31:31 +0000 2013,3.44E+17,DD days till turkey with my baby so motivated to get my sweat on tonight ! #sweatisjustfatcrying,days till baby motivated get sweat tonight sweatisjustfatcrying,0.977294392,0.022705608,0
401,849,1657979348,FALSE,finalized,3,04/03/18 22:10,"""000""",0,1,"""111""",1,1,Thu Jun 06 20:38:49 +0000 2013,3.43E+17,rt usrId calling all cities of the world come out 8 9 june reclaim your public spaces to show #solidarity with #occupygezi http,calling cities world come june reclaim public spaces show solidarity,0.99006553,0.00993447,0
