_unit_id,text_x,text_y,proccd_text_x,protest_x,protest_y,protest_confidence,violence_x,violence_y,violence_confidence,created_at_x,_golden_x
1657979946,RT @ioerror: I suggest that people follow #OccupyGezi for an example of how regular people in Turkey are making a strong stand against auth,RT @ioerror: I suggest that people follow #OccupyGezi for an example of how regular people in Turkey are making a strong stand against auth,rt usrId i suggest that people follow #occupygezi for an example of how regular people in turkey are making a strong stand against auth,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 01 08:45:34 +0000 2013,FALSE
1657979947,World Views starts in 10 minutes! Tune into today's show to hear about the protests in Turkey and the work of Tehran Bureau. @kgounews,World Views starts in 10 minutes! Tune into today's show to hear about the protests in Turkey and the work of Tehran Bureau. @kgounews,world views starts in DD minutes ! tune into today s show to hear about the protests in turkey and the work of tehran httpAddress usrId,"0
0
0",0,1,"
",,,Fri Jun 07 20:50:45 +0000 2013,FALSE
1657979949,"""@WSJ: Survey: More than half of the protesters in Turkey have never taken part in a mass demonstration before. http://t.co/0S5vjo6YYF #N4U","""@WSJ: Survey: More than half of the protesters in Turkey have never taken part in a mass demonstration before. http://t.co/0S5vjo6YYF #N4U",wsj survey more than half of the protesters in turkey have never taken part in a mass demonstration httpAddress httpAddress #n4u,"0
0
1",0,0.6783,"
0",0,1,Fri Jun 07 19:29:14 +0000 2013,FALSE
1657979952,"In-Play 
Turkey Vs Israel (Beach Football)
Over 12.5 goals
(Current score 4.6)
ODDS 4/5 http://t.co/GPkM8Wrpsf","In-Play 
Turkey Vs Israel (Beach Football)
Over 12.5 goals
(Current score 4.6)
ODDS 4/5 http://t.co/GPkM8Wrpsf",in play turkey vs israel beach football over httpAddress goals current score httpAddress httpAddress httpAddress,"0
0
0",0,1,"
",,,Sun Jun 16 10:37:04 +0000 2013,FALSE
1657979955,"RT @thelittleidiot: i really hope that erdogan and the akp are paying attention... ""turkey is a democracy, not a theocracy"" #occupygezi #di","RT @thelittleidiot: i really hope that erdogan and the akp are paying attention... ""turkey is a democracy, not a theocracy"" #occupygezi #di",rt usrId i really hope that erdogan and the akp are paying httpAddress turkey is a democracy not a theocracy #occupygezi #di,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 09:28:27 +0000 2013,FALSE
1657979956,Turkish police storm Taksim Square: Riot police fire teargas as protesters fight back government attempt to cl... http://t.co/TvRU0KcyCY,Turkish police storm Taksim Square: Riot police fire teargas as protesters fight back government attempt to cl... http://t.co/TvRU0KcyCY,turkish police storm taksim square riot police fire teargas as protesters fight back government attempt to httpAddress httpAddress,"0
1
0",0,0.6667,"
1
",1,1,Tue Jun 11 08:03:00 +0000 2013,FALSE
1657979958,"RT @AChristieMiller: The walking crowd stretches right into Taksim, definitely several thousand on Istiklal. No open police presence on Ist","RT @AChristieMiller: The walking crowd stretches right into Taksim, definitely several thousand on Istiklal. No open police presence on Ist",rt usrId the walking crowd stretches right into taksim definitely several thousand on httpAddress no open police presence on ist,"0
0
1",0,0.6667,"
0",0,1,Sat Jun 22 16:06:37 +0000 2013,FALSE
1657979960,"@LianaMistretta:""many were wounded some serious because of the bulldozers on the curtains""
345997004696064003,Sat Jun 15 20:11:28 +0000 2013,""RT @OccupyWallSt: Police Attack Doctors and Injured in Gezi Park
345997014074523648,Sat Jun 15 20:11:31 +0000 2013,Turkey is under attack by its own Police !@nytimes @cnni @FRANCE24 @ZDF @RaiTv @BBCWorld @BBCNews @CNNEE @RTLde @RTLFrance ..
345997025814396929,Sat Jun 15 20:11:33 +0000 2013,""RT @Mr_GerardCooke: @BBCWorld Police attacking people in Divan hotel, Taksim. Stopping cameras recording and cutting internet communication","@LianaMistretta:""many were wounded some serious because of the bulldozers on the curtains""
345997004696064003,Sat Jun 15 20:11:28 +0000 2013,""RT @OccupyWallSt: Police Attack Doctors and Injured in Gezi Park
345997014074523648,Sat Jun 15 20:11:31 +0000 2013,Turkey is under attack by its own Police !@nytimes @cnni @FRANCE24 @ZDF @RaiTv @BBCWorld @BBCNews @CNNEE @RTLde @RTLFrance ..
345997025814396929,Sat Jun 15 20:11:33 +0000 2013,""RT @Mr_GerardCooke: @BBCWorld Police attacking people in Divan hotel, Taksim. Stopping cameras recording and cutting internet communication",usrId were wounded some serious because of the bulldozers on the curtains 345997004696064003 sat jun DD 20 11 28 00 2013 rt usrId police attack doctors and injured in gezi park 345997014074523648 sat jun DD 20 11 31 00 2013 turkey is under attack by its own police ! nytimes usrId usrId usrId usrId usrId usrId usrId usrId usrId httpAddress jun DD 20 11 33 00 2013 rt usrId usrId police attacking people in divan hotel httpAddress stopping cameras recording and cutting internet communication,"1
1
1",1,1,"1
1
1",1,1,Sat Jun 15 20:11:27 +0000 2013,FALSE
1657979962,via @SulomeAnderson Another photo of female protester being sprayed by police #occupygezi #Taksim #Istanbul... http://t.co/yj0iZ02nez,via @SulomeAnderson Another photo of female protester being sprayed by police #occupygezi #Taksim #Istanbul... http://t.co/yj0iZ02nez,via usrId another photo of female protester being sprayed by police #occupygezi #taksim httpAddress httpAddress,"1
1
1",1,1,"1
0
1",1,0.6612,Sat Jun 01 06:26:55 +0000 2013,FALSE
1657979964,Good afternoon Turkey . http://t.co/jF6SKtzbiB,Good afternoon Turkey . http://t.co/jF6SKtzbiB,good afternoon turkey . httpAddress,"0
0
0",0,1,"
",,,Sat Jun 22 12:47:41 +0000 2013,FALSE
1657979966,RT @Alamet0: #Gazi district population blocked the highway in solidarity with #OccupyGezi and #Taksim. https://t.co/nCfXtLNVrP #DirenGazi #,RT @Alamet0: #Gazi district population blocked the highway in solidarity with #OccupyGezi and #Taksim. https://t.co/nCfXtLNVrP #DirenGazi #,rt usrId #gazi district population blocked the highway in solidarity with #occupygezi and httpAddress httpAddress #direngazi #,"1
1
1",1,1,"0
0
0",0,1,Tue Jun 11 20:28:49 +0000 2013,FALSE
1657979967,RT @erdenkamil: Turkish police violently attacking peacful protesters DERSIM HATAY @washingtonpost @AlArabiya_Eng @AJALive @IsraelNewsNow ,RT @erdenkamil: Turkish police violently attacking peacful protesters DERSIM HATAY @washingtonpost @AlArabiya_Eng @AJALive @IsraelNewsNow ,rt usrId turkish police violently attacking peacful protesters dersim hatay usrId usrId usrId usrId,"1
1
1",1,1,"1
1
1",1,1,Fri Jun 07 19:46:00 +0000 2013,FALSE
1657979968,Via @OpPinkPower Current Live streams from #Istanbul #OccupyGezi #direngeziparki #occupytaksim http://t.co/U3FU0q2SR7,Via @OpPinkPower Current Live streams from #Istanbul #OccupyGezi #direngeziparki #occupytaksim http://t.co/U3FU0q2SR7,via usrId current live streams from #istanbul #occupygezi #direngeziparki #occupytaksim httpAddress,"1
1
1",1,1,"0
0
0",0,1,Fri May 31 22:18:11 +0000 2013,FALSE
1657979971,"RT @SlaughterAM: Protesters supporting #occupygezi must champion human rights &amp; equal representation for ALL Turks, religious, secular, &amp; e","RT @SlaughterAM: Protesters supporting #occupygezi must champion human rights &amp; equal representation for ALL Turks, religious, secular, &amp; e",rt usrId protesters supporting #occupygezi must champion human rights amp ,"1
1
1",1,1,"0
0
0",0,1,Tue Jun 04 13:12:12 +0000 2013,FALSE
1657979973,RT @LostIslamicHist: The Rustem Pasha Mosque in #Istanbul with its famous blue #Iznik tiles. http://t.co/cbQF1lByox,RT @LostIslamicHist: The Rustem Pasha Mosque in #Istanbul with its famous blue #Iznik tiles. http://t.co/cbQF1lByox,rt usrId the rustem pasha mosque in #istanbul with its famous blue #iznik httpAddress httpAddress,"0
0
0",0,1,"
",,,Thu Jun 20 17:48:04 +0000 2013,FALSE
1657979974,kudos Israel RT @BreakingNews: #Israel's Netanyahu confirms apologizing to Turkey for deadly 2010 flotilla raid @AFP http://t.co/8Yv0Jk9FeN,kudos Israel RT @BreakingNews: #Israel's Netanyahu confirms apologizing to Turkey for deadly 2010 flotilla raid @AFP http://t.co/8Yv0Jk9FeN,kudos israel rt usrId #israel s netanyahu confirms apologizing to turkey for deadly DD flotilla raid usrId httpAddress,"0
0
0",0,1,"
",,,Wed Jun 05 16:22:20 +0000 2013,FALSE
1657979975,"@aylajean RT: Turkish Protester Hit By Police Panzer (TOMA) #occupygezi #direngeziparki 
340951756546637824,Sat Jun 01 22:03:27 +0000 2013,WAIT WHAT HAPPEBNED IN TURKEY I HAVE FAMILY THERE
340951758425690113,Sat Jun 01 22:03:28 +0000 2013,""RT @PJenningsUNI: Overwhelmed by messages from turkey where there is a news shutdown,local people think the world does not know,they do,tur","@aylajean RT: Turkish Protester Hit By Police Panzer (TOMA) #occupygezi #direngeziparki 
340951756546637824,Sat Jun 01 22:03:27 +0000 2013,WAIT WHAT HAPPEBNED IN TURKEY I HAVE FAMILY THERE
340951758425690113,Sat Jun 01 22:03:28 +0000 2013,""RT @PJenningsUNI: Overwhelmed by messages from turkey where there is a news shutdown,local people think the world does not know,they do,tur",usrId rt turkish protester hit by police panzer toma #occupygezi #direngeziparki 340951756546637824 sat jun DD 22 03 27 00 2DD3 wait what happebned in turkey i have family there 34095175842569DD13 sat jun DD 22 03 28 00 2DD3 rt usrId overwhelmed by messages from turkey where there is a news shutdown local people think the world does not know they do tur,"1
1
1",1,1,"1
0
0",0,0.6631,Sat Jun 01 22:03:24 +0000 2013,FALSE
1657979976,Turkish protestors are being violently attacked hence one killed by Turkish police in Istanbul Turkey! http://t.co/l1N4Nxzt3l,Turkish protestors are being violently attacked hence one killed by Turkish police in Istanbul Turkey! http://t.co/l1N4Nxzt3l,turkish protestors are being violently attacked hence one killed by turkish police in istanbul turkey ! httpAddress,"0
1
0",0,0.6783,"
1
",1,1,Sat Jun 01 10:19:22 +0000 2013,FALSE
1657979980,"RT @YourAnonNews: Riots, barricades, street battles as police fight protesters in Turkey (PHOTOS, VIDEO) http://t.co/mitwcDr76N #direngezip","RT @YourAnonNews: Riots, barricades, street battles as police fight protesters in Turkey (PHOTOS, VIDEO) http://t.co/mitwcDr76N #direngezip",rt usrId riots barricades street battles as police fight protesters in turkey photos video httpAddress #direngezip,"1
1
1",1,1,"1
1
0",1,0.6594,Fri May 31 23:17:59 +0000 2013,FALSE
1657979981,RT @DerekStoffelCBC: Police now using water cannons to push people into the park. More tear gas fired into park as well as the tension esca,RT @DerekStoffelCBC: Police now using water cannons to push people into the park. More tear gas fired into park as well as the tension esca,rt usrId police now using water cannons to push people into the httpAddress more tear gas fired into park as well as the tension esca,"1
1
1",1,1,"1
1
1",1,1,Tue Jun 11 11:07:34 +0000 2013,FALSE
1657979982,"RT @TIME: As Turkeys protests continue, attention falls on failures of the nations media | http://t.co/VC401n4lO6 (via @TIMEWorld)","RT @TIME: As Turkeys protests continue, attention falls on failures of the nations media | http://t.co/VC401n4lO6 (via @TIMEWorld)",rt usrId as turkeys protests continue attention falls on failures of the nations media httpAddress via usrId,"0
0
0",0,1,"
",,,Fri Jun 07 15:37:05 +0000 2013,FALSE
1657979984,German court says won't be swayed by ECB bond-buying success http://t.co/UPBR3FovZ8 #occupygezi,German court says won't be swayed by ECB bond-buying success http://t.co/UPBR3FovZ8 #occupygezi,german court says won t be swayed by ecb bond buying success httpAddress #occupygezi,"1
1
0",1,0.6667,"0
0
",0,1,Tue Jun 11 10:40:28 +0000 2013,FALSE
1657979985,"RT @GoogleFacts: Yes, it's real -- Black rose from Halfeti, Turkey. http://t.co/Jg7ck1HkL4","RT @GoogleFacts: Yes, it's real -- Black rose from Halfeti, Turkey. http://t.co/Jg7ck1HkL4",rt usrId yes it s real black rose from halfeti httpAddress httpAddress,"1
0
0",0,0.6721,"0
",0,1,Mon Jun 17 01:44:48 +0000 2013,FALSE
1657979986,"RT @GlobalRevLive: #Breaking #News
344349240216125440,Tue Jun 11 07:03:51 +0000 2013,""RT @PamukHum: ""Bit of tear gas"" in Taksim as police intervenes #direngeziparki #occupygezi http://t.co/J3BVlki7oS","RT @GlobalRevLive: #Breaking #News
344349240216125440,Tue Jun 11 07:03:51 +0000 2013,""RT @PamukHum: ""Bit of tear gas"" in Taksim as police intervenes #direngeziparki #occupygezi http://t.co/J3BVlki7oS",rt usrId #breaking #news 344349240216125440 tue jun DD 07 03 51 00 2013 rt usrId bit of tear gas in taksim as police intervenes #direngeziparki #occupygezi httpAddress,"1
1
1",1,1,"1
1
1",1,1,Tue Jun 11 07:03:48 +0000 2013,FALSE
1657979987,Never thought I'd come to Turkey and find the love of my life :') http://t.co/Pp7DwJEvcb,Never thought I'd come to Turkey and find the love of my life :') http://t.co/Pp7DwJEvcb,never thought i d come to turkey and find the love of my life httpAddress,"0
0
0",0,1,"
",,,Wed Jun 19 23:59:16 +0000 2013,FALSE
1657979988,RT @telecomix: We just received this message from #istanbul http://t.co/7k8YYRj5Ll #occupygezi,RT @telecomix: We just received this message from #istanbul http://t.co/7k8YYRj5Ll #occupygezi,rt usrId we just received this message from #istanbul httpAddress #occupygezi,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 01 10:08:56 +0000 2013,FALSE
1657979989,Great footage from inside #Turkey clashes Video: 'Revolution In 90 Seconds' http://t.co/5fU5oxTPvs #occupygezi #direnankara #direnizmir,Great footage from inside #Turkey clashes Video: 'Revolution In 90 Seconds' http://t.co/5fU5oxTPvs #occupygezi #direnankara #direnizmir,great footage from inside #turkey clashes video revolution in DD seconds httpAddress #occupygezi #direnankara #direnizmir,"1
1
1",1,1,"1
1
0",1,0.6522,Sat Jun 01 23:56:08 +0000 2013,FALSE
1657979991,"RT @efjournal: Turkish protesters overwhelm police, march weilding ""POLIS"" shields, one painted w/ anarchy symbol http://t.co/OfYqO1v4X4 #O","RT @efjournal: Turkish protesters overwhelm police, march weilding ""POLIS"" shields, one painted w/ anarchy symbol http://t.co/OfYqO1v4X4 #O",rt usrId turkish protesters overwhelm police march weilding polis shields one painted httpAddress anarchy symbol httpAddress #o,"0
0
1",0,0.6783,"
1",1,1,Mon Jun 03 06:54:08 +0000 2013,FALSE
1657979993,"Imagine having turkey with 100+ ppl around a table. How the F* would it even work? Is it even emotionally possible to have 100+ ""friends""?","Imagine having turkey with 100+ ppl around a table. How the F* would it even work? Is it even emotionally possible to have 100+ ""friends""?",imagine having turkey with 100 ppl around a httpAddress how the f would it even work ? is it even emotionally possible to have 100 friends ?,"0
0
0",0,1,"
",,,Sun Jun 02 00:21:11 +0000 2013,FALSE
1657979994,"@finfitzgerald ahhhh sick!! That's incredible I am soooo jealous you poo head ehehee. Turkey's good thankyou, warm and sunny and hot ","@finfitzgerald ahhhh sick!! That's incredible I am soooo jealous you poo head ehehee. Turkey's good thankyou, warm and sunny and hot ",usrId ahh sick !! that s incredible i am soo jealous you poo head httpAddress turkey s good thankyou warm and sunny and hot,"0
0
0",0,1,"
",,,Fri Jun 14 18:43:29 +0000 2013,FALSE
1657979996,"RT @Hevallo: TURKEY'S use of gas is not crowd control, it's a war crime! #OccupyGezi http://t.co/2CSsrriNQ7 @RustyRockets @Amnesty @HRW","RT @Hevallo: TURKEY'S use of gas is not crowd control, it's a war crime! #OccupyGezi http://t.co/2CSsrriNQ7 @RustyRockets @Amnesty @HRW",rt usrId turkey s use of gas is not crowd control it s a war crime ! #occupygezi httpAddress usrId usrId usrId,"1
1
0",1,0.6658,"0
1
",1,0.502,Thu Jun 13 15:30:56 +0000 2013,FALSE
1657980000,RT @AntDeRosa: #OccupyGezis crowd funded NYT ad RT @muratny: We are on!!!!! Congratulations to everyone! #direngezi http://t.co/fnSsXmyxhS,RT @AntDeRosa: #OccupyGezis crowd funded NYT ad RT @muratny: We are on!!!!! Congratulations to everyone! #direngezi http://t.co/fnSsXmyxhS,rt usrId #occupygezis crowd funded nyt ad rt usrId we are on !! congratulations to everyone ! #direngezi httpAddress,"1
1
1",1,1,"0
0
0",0,1,Fri Jun 07 12:18:40 +0000 2013,FALSE
1657980001,@DehraMcGuire pretty sure this is Istanbul. http://t.co/ei8av2eHWS,@DehraMcGuire pretty sure this is Istanbul. http://t.co/ei8av2eHWS,usrId pretty sure this is httpAddress httpAddress,"0
0
0",0,1,"
",,,Fri Jun 21 18:08:52 +0000 2013,FALSE
1657980004,Split screen livestream video from Ankara and Istanbul: http://t.co/1gHcvoDUF5 #direnAnkara #direnIzmir #OccupyGezi #Turkey,Split screen livestream video from Ankara and Istanbul: http://t.co/1gHcvoDUF5 #direnAnkara #direnIzmir #OccupyGezi #Turkey,split screen livestream video from ankara and istanbul httpAddress #direnankara #direnizmir #occupygezi #turkey,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 19:25:58 +0000 2013,FALSE
1657980006,Anonymous - Operation Turkey http://t.co/tHKo82RMYn,Anonymous - Operation Turkey http://t.co/tHKo82RMYn,anonymous operation turkey httpAddress,"0
0
0",0,1,"
",,,Sun Jun 16 20:46:17 +0000 2013,FALSE
1657980007,RT @Ziya_Meral: Erdogan: We are solving problems of non-Muslims. We returned property worth 2 billion dollars. This is what our value of ju,RT @Ziya_Meral: Erdogan: We are solving problems of non-Muslims. We returned property worth 2 billion dollars. This is what our value of ju,rt usrId erdogan we are solving problems of httpAddress we returned property worth D billion httpAddress this is what our value of ju,"0
0
0",0,1,"
",,,Fri Jun 07 12:56:03 +0000 2013,FALSE
1657980008,"RT @techsoc: New on the blog: Is there a ""social-media fueled protest"" style? My analysis from #jan25 to #geziparki http://t.co/rpDjuNWqms","RT @techsoc: New on the blog: Is there a ""social-media fueled protest"" style? My analysis from #jan25 to #geziparki http://t.co/rpDjuNWqms",rt usrId new on the blog is there a social media fueled protest style ? my analysis from #jan25 to #geziparki httpAddress,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 01 13:48:23 +0000 2013,FALSE
1657980009,"RT @Salon: Turkey's Twitter ""curse"": ""Erdogan is blaming social media, instead of his party's authoritarian overreach..."" http://t.co/PdZi9","RT @Salon: Turkey's Twitter ""curse"": ""Erdogan is blaming social media, instead of his party's authoritarian overreach..."" http://t.co/PdZi9",rt usrId turkey s twitter curse erdogan is blaming social media instead of his party s authoritarian httpAddress httpAddress,"0
0
0",0,1,"
",,,Mon Jun 03 22:25:06 +0000 2013,FALSE
1657980010,RT @GrEeN_EyEs66: This is the chemical they added to the water cannons http://t.co/QhEGUREp6Q @TRPardus #occupygezi #direngeziparki via @Cr,RT @GrEeN_EyEs66: This is the chemical they added to the water cannons http://t.co/QhEGUREp6Q @TRPardus #occupygezi #direngeziparki via @Cr,rt usrId this is the chemical they added to the water cannons httpAddress usrId #occupygezi #direngeziparki via usrId,"1
1
1",1,1,"0
0
1",0,0.6748,Sun Jun 16 02:39:59 +0000 2013,FALSE
1657980011,RT @goktay: NTV did not broadcast @bbcturkce today. The programme had a package about Gezi Park and press freedom: http://t.co/0Hj5abKdPe #,RT @goktay: NTV did not broadcast @bbcturkce today. The programme had a package about Gezi Park and press freedom: http://t.co/0Hj5abKdPe #,rt usrId ntv did not broadcast usrId httpAddress the programme had a package about gezi park and press freedom httpAddress #,"1
1
1",1,1,"0
0
0",0,1,Fri Jun 14 18:32:56 +0000 2013,FALSE
1657980012,"RT @greeceisgreat: In brief: Turkey's loss is Greece's gain: Bookings to Turkey have plummeted since protests began last month, c... http:/","RT @greeceisgreat: In brief: Turkey's loss is Greece's gain: Bookings to Turkey have plummeted since protests began last month, c... http:/",rt usrId in brief turkey s loss is greece s gain bookings to turkey have plummeted since protests began last month httpAddress httpAddress,"0
0
0",0,1,"
",,,Sun Jun 23 10:29:00 +0000 2013,FALSE
1657980013,"RT @zeynep_erdim: After heavy clashes in #Ankara last night, today's slogan of #Taksim is ""resist Ankara #stanbul is with you"" http://t.co","RT @zeynep_erdim: After heavy clashes in #Ankara last night, today's slogan of #Taksim is ""resist Ankara #stanbul is with you"" http://t.co",rt usrId after heavy clashes in #ankara last night today s slogan of #taksim is resist ankara #stanbul is with you httpAddress,"1
1
1",1,1,"0
1
0",0,0.6676,Sun Jun 09 13:17:54 +0000 2013,FALSE
1657980015,"@bbc @CNN @reutersThis is chemical war, this is violence! #occupygezi http://t.co/1Bna6XJE1P #OpTurkey","@bbc @CNN @reutersThis is chemical war, this is violence! #occupygezi http://t.co/1Bna6XJE1P #OpTurkey",usrId usrId usrId is chemical war this is violence ! #occupygezi httpAddress #opturkey,"1
1
1",1,1,"1
1
0",1,0.6658,Sun Jun 02 21:15:40 +0000 2013,FALSE
1657980017,! RT @ImTooKind_: Turkey meat is better than hamburger meat,! RT @ImTooKind_: Turkey meat is better than hamburger meat,! rt usrId turkey meat is better than hamburger meat,"0
0
0",0,1,"
",,,Wed Jun 12 20:37:58 +0000 2013,FALSE
1657980018,"@cizenbayan canim benim... hain polisler! #occupygezi #direngeziparki my friends are injured, please spread the word! #tayyip #tayyipresign","@cizenbayan canim benim... hain polisler! #occupygezi #direngeziparki my friends are injured, please spread the word! #tayyip #tayyipresign",usrId canim httpAddress hain polisler ! #occupygezi #direngeziparki my friends are injured please spread the word ! #tayyip #tayyipresign,"1
1
1",1,1,"1
1
1",1,1,Sat Jun 01 10:39:55 +0000 2013,FALSE
1657980021,@hilal_kaplan: A panoramic view of Ak Party's rally in Ankara: https://t.co/7uky1PNCFy #Erdogan,@hilal_kaplan: A panoramic view of Ak Party's rally in Ankara: https://t.co/7uky1PNCFy #Erdogan,usrId a panoramic view of ak party s rally in ankara httpAddress #erdogan,"0
0
0",0,1,"
",,,Sat Jun 15 16:02:28 +0000 2013,FALSE
1657980022,My bus hit a turkey this morning. A wild turkey.,My bus hit a turkey this morning. A wild turkey.,my bus hit a turkey this httpAddress a wild httpAddress,"0
0
0",0,1,"
",,,Fri May 31 19:19:49 +0000 2013,FALSE
1657980023,RT @JorgePontual 2 h Please Help Us: #changebrazi #OccupyBrazil #OccupyGezi #TodaRevoluaoComeaComUmaFasca http://t.co/2ZXb09zqqa,RT @JorgePontual 2 h Please Help Us: #changebrazi #OccupyBrazil #OccupyGezi #TodaRevoluaoComeaComUmaFasca http://t.co/2ZXb09zqqa,rt usrId D h please help us #changebrazi #occupybrazil #occupygezi #todarevoluaocomeacomumafasca httpAddress,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 16 06:45:39 +0000 2013,FALSE
1657980024,Turkey...*,Turkey...*,httpAddress,"0
0
0",0,1,"
",,,Mon Jun 03 17:39:13 +0000 2013,FALSE
1657980025,also red hack is in turkey fighting the good fight,also red hack is in turkey fighting the good fight,also red hack is in turkey fighting the good fight,"0
0
0",0,1,"
",,,Sun Jun 16 11:23:36 +0000 2013,FALSE
1657980026,@CuntyCarlos The Lede: Add Tear Gas and Stir Images of Police Brutality Fuel Anger in Turkey: Frustrated by the relative... @Ianacunty,@CuntyCarlos The Lede: Add Tear Gas and Stir Images of Police Brutality Fuel Anger in Turkey: Frustrated by the relative... @Ianacunty,usrId the lede add tear gas and stir images of police brutality fuel anger in turkey frustrated by the httpAddress usrId,"0
1
1",1,0.6594,"
1
1",1,1,Tue Jun 04 02:05:43 +0000 2013,FALSE
1657980027,"RT @acarvin: Selfie of the day: woman wearing a gas mask, preparing for #occupygezi, with a lemon to help with the tear gas. http://t.co/B4","RT @acarvin: Selfie of the day: woman wearing a gas mask, preparing for #occupygezi, with a lemon to help with the tear gas. http://t.co/B4",rt usrId selfie of the day woman wearing a gas mask preparing for #occupygezi with a lemon to help with the tear httpAddress httpAddress,"1
1
1",1,1,"1
1
1",1,1,Fri May 31 18:04:44 +0000 2013,FALSE
1657980029,"RT @nytimesworld: Turkey's mainstream news outlets were initially silent on protests, pushing the curious to Twitter. http://t.co/9wmPhfxfVW","RT @nytimesworld: Turkey's mainstream news outlets were initially silent on protests, pushing the curious to Twitter. http://t.co/9wmPhfxfVW",rt usrId turkey s mainstream news outlets were initially silent on protests pushing the curious to httpAddress httpAddress,"1
0
1",1,0.6658,"0
0",0,1,Thu Jun 06 15:35:16 +0000 2013,FALSE
1657980033,RT @BenjaminHarvey: Reports from people in Taksim that soldiers are giving out masks to protesters being attacked with tear gas by police. ,RT @BenjaminHarvey: Reports from people in Taksim that soldiers are giving out masks to protesters being attacked with tear gas by police. ,rt usrId reports from people in taksim that soldiers are giving out masks to protesters being attacked with tear gas by httpAddress,"1
1
0",1,0.6695,"1
1
",1,1,Fri May 31 18:44:18 +0000 2013,FALSE
1657980036,@carlyraejepsen The award ceremony is expected to carly rae Jepsen. Turkey Teen Music Avards. best teen girl song is -CALL ME MAYBE-,@carlyraejepsen The award ceremony is expected to carly rae Jepsen. Turkey Teen Music Avards. best teen girl song is -CALL ME MAYBE-,usrId the award ceremony is expected to carly rae httpAddress turkey teen music httpAddress best teen girl song is call me maybe,"0
0
0",0,1,"
",,,Sun Jun 02 14:15:03 +0000 2013,FALSE
1657980038,"#BumpShowMeetBieber @bumpshow @Angus_OL PLEASE BUMP ME TO JUSTIN, HE'S MY IDOL AND I CAN'T AFFORD IT. PLEASE ANGUS ILY (TURKEY)","#BumpShowMeetBieber @bumpshow @Angus_OL PLEASE BUMP ME TO JUSTIN, HE'S MY IDOL AND I CAN'T AFFORD IT. PLEASE ANGUS ILY (TURKEY)",#bumpshowmeetbieber usrId usrId please bump me to justin he s my idol and i can t afford it . please angus ily turkey,"0
0
0",0,1,"
",,,Mon Jun 24 09:56:12 +0000 2013,FALSE
1657980039,RT @systematicdecay: #sesVerTrkiyeBulkeSahipsizDeil #Turkey This has become a subject about more than just saving some trees. This is a,RT @systematicdecay: #sesVerTrkiyeBulkeSahipsizDeil #Turkey This has become a subject about more than just saving some trees. This is a,rt usrId #sesvertrkiyebulkesahipsizdeil #turkey this has become a subject about more than just saving some httpAddress this is a,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 01 18:06:49 +0000 2013,FALSE
1657980041,RT @micboc: Police Attack Protesters in Istanbuls Taksim Square http://t.co/YkIVsPToM3,RT @micboc: Police Attack Protesters in Istanbuls Taksim Square http://t.co/YkIVsPToM3,rt usrId police attack protesters in istanbuls taksim square httpAddress,"0
0
1",0,0.6783,"
0",0,1,Fri May 31 22:46:32 +0000 2013,FALSE
1657980042,Dutches at turkey hill are buy one get one free again lol,Dutches at turkey hill are buy one get one free again lol,dutches at turkey hill are buy one get one free again lol,"0
0
0",0,1,"
",,,Sat Jun 01 13:01:46 +0000 2013,FALSE
1657980045,Turkish riot police clash with protesters in Taksim Square http://t.co/yl7aHl4AGS,Turkish riot police clash with protesters in Taksim Square http://t.co/yl7aHl4AGS,turkish riot police clash with protesters in taksim square httpAddress,"0
0
1",0,0.6783,"
1",1,1,Tue Jun 11 11:07:57 +0000 2013,FALSE
1657980046,That turkey leg fucked me up though...,That turkey leg fucked me up though...,that turkey leg fucked me up httpAddress,"0
0
0",0,1,"
",,,Sat Jun 01 01:49:21 +0000 2013,FALSE
1657980047,"RT @OccupyGeziNY: We're all here, from every age! #occupygezinewyork #occupyturkey #occupygezi #direngeziparki #humanrights http://t.co/B9O","RT @OccupyGeziNY: We're all here, from every age! #occupygezinewyork #occupyturkey #occupygezi #direngeziparki #humanrights http://t.co/B9O",rt usrId we re all here from every age ! #occupygezinewyork #occupyturkey #occupygezi #direngeziparki #humanrights httpAddress,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 18:20:24 +0000 2013,FALSE
1657980049,"I wanna go back to turkey really bad,I hate it here","I wanna go back to turkey really bad,I hate it here",i wanna go back to turkey really bad i hate it here,"0
0
0",0,1,"
",,,Tue Jun 11 12:18:02 +0000 2013,FALSE
1657980050,Diplomat: #Ankara to summon #German envoy in tit-for-tat move #NOW_Eng #Turkey,Diplomat: #Ankara to summon #German envoy in tit-for-tat move #NOW_Eng #Turkey,diplomat #ankara to summon #german envoy in tit for tat move #now eng #turkey,"0
0
0",0,1,"
",,,Fri Jun 21 13:32:06 +0000 2013,FALSE
